Time,Rain(mm),Out(mm),Out(cms)
     115.0,       10.0802,        1.5405,     0.0032181
     116.0,       10.0802,        1.4974,     0.0031280
     117.0,       10.0797,        1.4652,     0.0030607
     118.0,       10.0802,        1.4413,     0.0030108
     119.0,       10.0802,        1.4237,     0.0029740
     120.0,        0.0000,        1.4108,     0.0029472
     121.0,        0.0000,        1.1374,     0.0023761
     122.0,        0.0000,        0.9004,     0.0018810
     123.0,        0.0000,        0.7001,     0.0014625
     124.0,        0.0000,        0.5355,     0.0011187
     125.0,        0.0000,        0.4042,     0.0008444
     126.0,        0.0000,        0.3022,     0.0006313
     127.0,        0.0000,        0.2248,     0.0004696
     128.0,        0.0000,        0.1670,     0.0003488
     129.0,        0.0000,        0.1243,     0.0002597
     130.0,        0.0000,        0.0930,     0.0001943
     131.0,        0.0000,        0.0701,     0.0001464
     132.0,        0.0000,        0.0532,     0.0001112
     133.0,        0.0000,        0.0408,     0.0000853
     134.0,        0.0000,        0.0316,     0.0000660
     135.0,        0.0000,        0.0247,     0.0000516
     136.0,        0.0000,        0.0195,     0.0000407
     137.0,        0.0000,        0.0155,     0.0000324
     138.0,        0.0000,        0.0125,     0.0000260
     139.0,        0.0000,        0.0101,     0.0000211
     140.0,        0.0000,        0.0082,     0.0000172
     141.0,        0.0000,        0.0068,     0.0000142
     142.0,        0.0000,        0.0056,     0.0000118
     143.0,        0.0000,        0.0047,     0.0000098
     144.0,        0.0000,        0.0040,     0.0000083
     145.0,        0.0000,        0.0034,     0.0000070
     146.0,        0.0000,        0.0029,     0.0000060
     147.0,        0.0000,        0.0024,     0.0000051
     148.0,        0.0000,        0.0021,     0.0000044
     149.0,        0.0000,        0.0018,     0.0000038
     150.0,        0.0000,        0.0016,     0.0000033
     151.0,        0.0000,        0.0014,     0.0000029
     152.0,        0.0000,        0.0012,     0.0000025
     153.0,        0.0000,        0.0011,     0.0000022
     154.0,        0.0000,        0.0009,     0.0000020
     155.0,        0.0000,        0.0008,     0.0000018
     156.0,        0.0000,        0.0007,     0.0000016
     157.0,        0.0000,        0.0007,     0.0000014
     158.0,        0.0000,        0.0006,     0.0000013
     159.0,        0.0000,        0.0005,     0.0000011
     160.0,        0.0000,        0.0005,     0.0000010
     161.0,        0.0000,        0.0004,     0.0000009
     162.0,        0.0000,        0.0004,     0.0000008
     163.0,        0.0000,        0.0004,     0.0000008
     164.0,        0.0000,        0.0003,     0.0000007
     165.0,        0.0000,        0.0003,     0.0000006
     166.0,        0.0000,        0.0003,     0.0000006
     167.0,        0.0000,        0.0003,     0.0000006
     168.0,        0.0000,        0.0002,     0.0000005
     169.0,        0.0000,        0.0002,     0.0000005
     170.0,        0.0000,        0.0002,     0.0000004
     171.0,        0.0000,        0.0002,     0.0000004
     172.0,        0.0000,        0.0002,     0.0000004
     173.0,        0.0000,        0.0002,     0.0000004
     174.0,        0.0000,        0.0002,     0.0000003
     175.0,        0.0000,        0.0002,     0.0000003
     176.0,        0.0000,        0.0001,     0.0000003
     177.0,        0.0000,        0.0001,     0.0000003
     178.0,        0.0000,        0.0001,     0.0000003
     179.0,        0.0000,        0.0001,     0.0000003
     180.0,        0.0000,        0.0001,     0.0000002
     181.0,        0.0000,        0.0001,     0.0000002
     182.0,        0.0000,        0.0001,     0.0000002
     183.0,        0.0000,        0.0001,     0.0000002
     184.0,        0.0000,        0.0001,     0.0000002
     185.0,        0.0000,        0.0001,     0.0000002
     186.0,        0.0000,        0.0001,     0.0000002
     187.0,        0.0000,        0.0001,     0.0000002
     188.0,        0.0000,        0.0001,     0.0000002
     189.0,        0.0000,        0.0001,     0.0000002
     190.0,        0.0000,        0.0001,     0.0000002
     191.0,        0.0000,        0.0001,     0.0000002
     192.0,        0.0000,        0.0001,     0.0000002
     193.0,        0.0000,        0.0001,     0.0000002
     194.0,        0.0000,        0.0001,     0.0000002
     195.0,        0.0000,        0.0001,     0.0000002
     196.0,        0.0000,        0.0001,     0.0000002
     197.0,        0.0000,        0.0001,     0.0000002
     198.0,        0.0000,        0.0001,     0.0000002
     199.0,        0.0000,        0.0001,     0.0000002
     200.0,        0.0000,        0.0001,     0.0000002
     201.0,        0.0000,        0.0001,     0.0000002
     202.0,        0.0000,        0.0001,     0.0000002
     203.0,        0.0000,        0.0001,     0.0000002
     204.0,        0.0000,        0.0001,     0.0000002
     205.0,        0.0000,        0.0001,     0.0000002
     206.0,        0.0000,        0.0001,     0.0000002
     207.0,        0.0000,        0.0001,     0.0000002
     208.0,        0.0000,        0.0001,     0.0000002
     209.0,        0.0000,        0.0001,     0.0000002
     210.0,        0.0000,        0.0001,     0.0000002
     211.0,        0.0000,        0.0001,     0.0000002
     212.0,        0.0000,        0.0001,     0.0000002
     213.0,        0.0000,        0.0001,     0.0000002
     214.0,        0.0000,        0.0001,     0.0000002
     215.0,        0.0000,        0.0001,     0.0000002
     216.0,        0.0000,        0.0001,     0.0000002
     217.0,        0.0000,        0.0001,     0.0000002
     218.0,        0.0000,        0.0001,     0.0000002
     219.0,        0.0000,        0.0001,     0.0000002
     220.0,        0.0000,        0.0001,     0.0000002
     221.0,        0.0000,        0.0001,     0.0000002
     222.0,        0.0000,        0.0001,     0.0000002
     223.0,        0.0000,        0.0001,     0.0000002
     224.0,        0.0000,        0.0001,     0.0000002
     225.0,        0.0000,        0.0001,     0.0000002
     226.0,        0.0000,        0.0001,     0.0000002
     227.0,        0.0000,        0.0001,     0.0000002
     228.0,        0.0000,        0.0001,     0.0000002
     229.0,        0.0000,        0.0001,     0.0000002
     230.0,        0.0000,        0.0001,     0.0000002
     231.0,        0.0000,        0.0001,     0.0000002
     232.0,        0.0000,        0.0001,     0.0000002
     233.0,        0.0000,        0.0001,     0.0000002
     234.0,        0.0000,        0.0001,     0.0000002
     235.0,        0.0000,        0.0001,     0.0000002
     236.0,        0.0000,        0.0001,     0.0000002
     237.0,        0.0000,        0.0001,     0.0000002
     238.0,        0.0000,        0.0001,     0.0000002
     239.0,        0.0000,        0.0001,     0.0000002
     240.0,        0.0000,        0.0001,     0.0000002
     241.0,        0.0000,        0.0001,     0.0000002
     242.0,        0.0000,        0.0001,     0.0000002
     243.0,        0.0000,        0.0001,     0.0000002
     244.0,        0.0000,        0.0001,     0.0000002
     245.0,        0.0000,        0.0001,     0.0000002
     246.0,        0.0000,        0.0001,     0.0000002
     247.0,        0.0000,        0.0001,     0.0000002
     248.0,        0.0000,        0.0001,     0.0000002
     249.0,        0.0000,        0.0001,     0.0000002
     250.0,        0.0000,        0.0001,     0.0000002
     251.0,        0.0000,        0.0001,     0.0000002
     252.0,        0.0000,        0.0001,     0.0000002
     253.0,        0.0000,        0.0001,     0.0000002
     254.0,        0.0000,        0.0001,     0.0000002
     255.0,        0.0000,        0.0001,     0.0000002
     256.0,        0.0000,        0.0001,     0.0000002
     257.0,        0.0000,        0.0001,     0.0000002
     258.0,        0.0000,        0.0001,     0.0000002
     259.0,        0.0000,        0.0001,     0.0000002
     260.0,        0.0000,        0.0001,     0.0000002
     261.0,        0.0000,        0.0001,     0.0000002
     262.0,        0.0000,        0.0001,     0.0000002
     263.0,        0.0000,        0.0001,     0.0000002
     264.0,        0.0000,        0.0001,     0.0000002
     265.0,        0.0000,        0.0001,     0.0000002
     266.0,        0.0000,        0.0001,     0.0000002
     267.0,        0.0000,        0.0001,     0.0000002
     268.0,        0.0000,        0.0001,     0.0000002
     269.0,        0.0000,        0.0001,     0.0000002
     270.0,        0.0000,        0.0001,     0.0000002
     271.0,        0.0000,        0.0001,     0.0000002
     272.0,        0.0000,        0.0001,     0.0000002
     273.0,        0.0000,        0.0001,     0.0000002
     274.0,        0.0000,        0.0001,     0.0000002
     275.0,        0.0000,        0.0001,     0.0000002
     276.0,        0.0000,        0.0001,     0.0000002
     277.0,        0.0000,        0.0001,     0.0000002
     278.0,        0.0000,        0.0001,     0.0000002
     279.0,        0.0000,        0.0001,     0.0000002
     280.0,        0.0000,        0.0001,     0.0000002
     281.0,        0.0000,        0.0001,     0.0000002
     282.0,        0.0000,        0.0001,     0.0000002
     283.0,        0.0000,        0.0001,     0.0000002
     284.0,        0.0000,        0.0001,     0.0000002
     285.0,        0.0000,        0.0001,     0.0000002
     286.0,        0.0000,        0.0001,     0.0000002
     287.0,        0.0000,        0.0001,     0.0000002
     288.0,        0.0000,        0.0001,     0.0000002
     289.0,        0.0000,        0.0001,     0.0000002
     290.0,        0.0000,        0.0001,     0.0000002
     291.0,        0.0000,        0.0001,     0.0000002
     292.0,        0.0000,        0.0001,     0.0000002
     293.0,        0.0000,        0.0001,     0.0000002
     294.0,        0.0000,        0.0001,     0.0000002
     295.0,        0.0000,        0.0001,     0.0000002
     296.0,        0.0000,        0.0001,     0.0000002
     297.0,        0.0000,        0.0001,     0.0000002
     298.0,        0.0000,        0.0001,     0.0000002
     299.0,        0.0000,        0.0001,     0.0000002
     300.0,        0.0000,        0.0001,     0.0000002
     301.0,        0.0000,        0.0001,     0.0000002
     302.0,        0.0000,        0.0001,     0.0000002
     303.0,        0.0000,        0.0001,     0.0000002
     304.0,        0.0000,        0.0001,     0.0000002
     305.0,        0.0000,        0.0001,     0.0000002
     306.0,        0.0000,        0.0001,     0.0000002
     307.0,        0.0000,        0.0001,     0.0000002
     308.0,        0.0000,        0.0001,     0.0000002
     309.0,        0.0000,        0.0001,     0.0000002
     310.0,        0.0000,        0.0001,     0.0000002
     311.0,        0.0000,        0.0001,     0.0000002
     312.0,        0.0000,        0.0001,     0.0000002
     313.0,        0.0000,        0.0001,     0.0000002
     314.0,        0.0000,        0.0001,     0.0000002
     315.0,        0.0000,        0.0001,     0.0000002
     316.0,        0.0000,        0.0001,     0.0000002
     317.0,        0.0000,        0.0001,     0.0000002
     318.0,        0.0000,        0.0001,     0.0000002
     319.0,        0.0000,        0.0001,     0.0000002
     320.0,        0.0003,        0.0001,     0.0000002
