Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        2.6964,       11.2438
       2.0,       10.0800,        6.7342,       28.0812
       3.0,       10.0800,        9.2205,       38.4489
       4.0,       10.0800,        9.9758,       41.5986
       5.0,       10.8000,       10.0642,       41.9671
       6.0,       10.8000,       10.3732,       43.2555
       7.0,       10.8000,       10.6251,       44.3062
       8.0,       10.8000,       10.7413,       44.7906
       9.0,       10.8000,       10.7701,       44.9107
      10.0,       11.6400,       10.7721,       44.9191
      11.0,       11.6400,       11.1476,       46.4848
      12.0,       11.6400,       11.4448,       47.7242
      13.0,       11.6400,       11.5769,       48.2750
      14.0,       11.6400,       11.6083,       48.4060
      15.0,       12.8400,       11.6102,       48.4140
      16.0,       12.8400,       12.1558,       50.6892
      17.0,       12.8400,       12.5822,       52.4670
      18.0,       12.8400,       12.7656,       53.2319
      19.0,       12.8400,       12.8067,       53.4034
      20.0,       14.1600,       12.8086,       53.4114
      21.0,       14.1600,       13.4209,       55.9646
      22.0,       14.1600,       13.8905,       57.9226
      23.0,       14.1600,       14.0853,       58.7351
      24.0,       14.1600,       14.1260,       58.9047
      25.0,       15.9600,       14.1272,       58.9095
      26.0,       15.9600,       14.9802,       62.4666
      27.0,       15.9600,       15.6206,       65.1370
      28.0,       15.9600,       15.8760,       66.2021
      29.0,       15.9600,       15.9249,       66.4060
      30.0,       18.2400,       15.9252,       66.4071
      31.0,       18.2400,       17.0328,       71.0258
      32.0,       18.2400,       17.8438,       74.4077
      33.0,       18.2400,       18.1545,       75.7033
      34.0,       18.2400,       18.2042,       75.9106
      35.0,       21.6000,       18.2033,       75.9070
      36.0,       21.6000,       19.8828,       82.9104
      37.0,       21.6000,       21.0763,       87.8870
      38.0,       21.6000,       21.5009,       89.6577
      39.0,       21.6000,       21.5627,       89.9152
      40.0,       26.7600,       21.5583,       89.8971
      41.0,       26.7600,       24.2304,      101.0394
      42.0,       26.7600,       26.0559,      108.6516
      43.0,       26.7600,       26.6514,      111.1349
      44.0,       26.7600,       26.7190,      111.4167
      45.0,       36.0000,       26.7090,      111.3752
      46.0,       36.0000,       31.7172,      132.2591
      47.0,       36.0000,       34.9583,      145.7741
      48.0,       36.0000,       35.8879,      149.6506
      49.0,       36.0000,       35.9531,      149.9225
      50.0,       57.9600,       35.9335,      149.8407
      51.0,       57.9600,       48.6430,      202.8385
      52.0,       57.9600,       56.1930,      234.3219
      53.0,       57.9601,       57.9058,      241.4642
      54.0,       57.9600,       57.9084,      241.4748
      55.0,      204.3600,       57.8728,      241.3265
      56.0,      204.3600,      155.5564,      648.6617
      57.0,      204.3601,      201.3156,      839.4752
      58.0,      204.3600,      205.1563,      855.4909
      59.0,      204.3600,      204.1654,      851.3585
      60.0,      204.4800,      204.2305,      851.6304
      61.0,      204.4800,      204.3754,      852.2344
      62.0,      204.4802,      204.4100,      852.3787
      63.0,      204.4800,      204.4236,      852.4355
      64.0,      204.4800,      204.4276,      852.4523
      65.0,       57.9601,      204.4292,      852.4587
      66.0,       57.9598,      103.8250,      432.9445
      67.0,       57.9601,       63.6014,      265.2143
      68.0,       57.9598,       57.3166,      239.0073
      69.0,       57.9601,       57.8170,      241.0938
      70.0,       35.9999,       58.0069,      241.8856
      71.0,       35.9999,       44.9898,      187.6051
      72.0,       36.0002,       37.8532,      157.8458
      73.0,       35.9999,       36.0412,      150.2900
      74.0,       35.9999,       35.9439,      149.8841
      75.0,       26.7600,       35.9829,      150.0468
