Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        5.2873,        4.6830
       2.0,       10.0800,        9.0759,        8.0386
       3.0,       10.0800,       10.0458,        8.8976
       4.0,       10.0800,       10.0716,        8.9205
       5.0,       10.8000,       10.0472,        8.8988
       6.0,       10.8000,       10.5316,        9.3279
       7.0,       10.8000,       10.7313,        9.5048
       8.0,       10.8000,       10.7691,        9.5383
       9.0,       10.8000,       10.7678,        9.5371
      10.0,       11.6400,       10.7666,        9.5360
      11.0,       11.6400,       11.3358,       10.0402
      12.0,       11.6400,       11.5656,       10.2437
      13.0,       11.6400,       11.6074,       10.2808
      14.0,       11.6400,       11.6055,       10.2791
      15.0,       12.8400,       11.6044,       10.2781
      16.0,       12.8400,       12.4269,       11.0066
      17.0,       12.8400,       12.7517,       11.2943
      18.0,       12.8400,       12.8074,       11.3436
      19.0,       12.8400,       12.8042,       11.3408
      20.0,       14.1600,       12.8031,       11.3398
      21.0,       14.1600,       13.7197,       12.1516
      22.0,       14.1600,       14.0716,       12.4633
      23.0,       14.1600,       14.1279,       12.5132
      24.0,       14.1600,       14.1237,       12.5094
      25.0,       15.9600,       14.1227,       12.5086
      26.0,       15.9600,       15.3895,       13.6306
      27.0,       15.9600,       15.8610,       14.0482
      28.0,       15.9600,       15.9297,       14.1091
      29.0,       15.9600,       15.9225,       14.1026
      30.0,       18.2400,       15.9212,       14.1015
      31.0,       18.2400,       17.5505,       15.5446
      32.0,       18.2400,       18.1341,       16.0615
      33.0,       18.2400,       18.2097,       16.1284
      34.0,       18.2400,       18.1989,       16.1189
      35.0,       21.6000,       18.1976,       16.1177
      36.0,       21.6000,       20.6418,       18.2826
      37.0,       21.6000,       21.4780,       19.0232
      38.0,       21.6000,       21.5701,       19.1048
      39.0,       21.6000,       21.5525,       19.0892
      40.0,       26.7600,       21.5512,       19.0880
      41.0,       26.7600,       25.3888,       22.4870
      42.0,       26.7600,       26.6235,       23.5807
      43.0,       26.7600,       26.7303,       23.6752
      44.0,       26.7600,       26.7016,       23.6498
      45.0,       36.0000,       26.7011,       23.6494
      46.0,       36.0000,       33.7710,       29.9113
      47.0,       36.0000,       35.8591,       31.7607
      48.0,       36.0000,       35.9740,       31.8624
      49.0,       36.0000,       35.9240,       31.8182
      50.0,       57.9600,       35.9289,       31.8225
      51.0,       57.9600,       53.4357,       47.3284
      52.0,       57.9600,       57.9293,       51.3084
      53.0,       57.9601,       57.9615,       51.3370
      54.0,       57.9600,       57.8656,       51.2520
      55.0,      204.3600,       57.8904,       51.2740
      56.0,      204.3600,      185.4037,      164.2135
      57.0,      204.3601,      206.7112,      183.0858
      58.0,      204.3600,      204.2789,      180.9314
      59.0,      204.3600,      204.1967,      180.8586
      60.0,      204.4800,      204.3242,      180.9716
      61.0,      204.4800,      204.4106,      181.0480
      62.0,      204.4802,      204.4239,      181.0599
      63.0,      204.4800,      204.4253,      181.0611
      64.0,      204.4800,      204.4255,      181.0613
      65.0,       57.9601,      204.4261,      181.0618
      66.0,       57.9598,       76.2831,       67.5646
      67.0,       57.9601,       56.3783,       49.9347
      68.0,       57.9598,       57.5066,       50.9340
      69.0,       57.9601,       58.0518,       51.4170
      70.0,       35.9999,       57.9233,       51.3031
      71.0,       35.9999,       40.3199,       35.7117
      72.0,       36.0002,       36.0192,       31.9025
      73.0,       35.9999,       35.8691,       31.7696
      74.0,       35.9999,       35.9801,       31.8679
      75.0,       26.7600,       35.9669,       31.8562
      76.0,       26.7600,       28.8618,       25.5631
      77.0,       26.7602,       26.8323,       23.7656
      78.0,       26.7600,       26.6812,       23.6317
      79.0,       26.7600,       26.7295,       23.6745
      80.0,       21.5998,       26.7276,       23.6729
      81.0,       21.6003,       22.8727,       20.2585
      82.0,       21.5998,       21.6651,       19.1889
      83.0,       21.6003,       21.5420,       19.0799
      84.0,       21.5998,       21.5681,       19.1031
      85.0,       18.2399,       21.5687,       19.1036
      86.0,       18.2399,       19.1144,       16.9297
      87.0,       18.2404,       18.2934,       16.2026
      88.0,       18.2399,       18.1929,       16.1136
      89.0,       18.2399,       18.2081,       16.1270
      90.0,       15.9600,       18.2094,       16.1282
      91.0,       15.9600,       16.5743,       14.6800
      92.0,       15.9596,       15.9994,       14.1708
      93.0,       15.9600,       15.9188,       14.0995
      94.0,       15.9600,       15.9283,       14.1079
      95.0,       14.1598,       15.9299,       14.1092
      96.0,       14.1603,       14.6591,       12.9837
      97.0,       14.1598,       14.1947,       12.5723
      98.0,       14.1603,       14.1229,       12.5088
      99.0,       14.1598,       14.1296,       12.5147
     100.0,       12.7199,       14.1310,       12.5159
     101.0,       12.7204,       13.1290,       11.6285
     102.0,       12.7199,       12.7503,       11.2931
     103.0,       12.7204,       12.6869,       11.2369
     104.0,       12.7199,       12.6915,       11.2410
     105.0,       11.7597,       12.6930,       11.2423
     106.0,       11.7601,       12.0330,       10.6577
     107.0,       11.7597,       11.7766,       10.4306
     108.0,       11.7601,       11.7306,       10.3899
     109.0,       11.7597,       11.7332,       10.3922
     110.0,       10.7999,       11.7343,       10.3932
     111.0,       10.7999,       11.0817,        9.8151
     112.0,       10.8004,       10.8219,        9.5851
     113.0,       10.7999,       10.7734,        9.5421
     114.0,       10.7999,       10.7750,        9.5435
     115.0,       10.0802,       10.7763,        9.5447
     116.0,       10.0802,       10.2919,        9.1157
     117.0,       10.0797,       10.0948,        8.9410
     118.0,       10.0802,       10.0555,        8.9063
     119.0,       10.0802,       10.0566,        8.9072
     120.0,        0.0000,       10.0579,        8.9083
     121.0,        0.0000,        3.8084,        3.3732
     122.0,        0.0000,        1.2840,        1.1373
     123.0,        0.0000,        0.4322,        0.3828
     124.0,        0.0000,        0.1573,        0.1393
     125.0,        0.0000,        0.0639,        0.0566
     126.0,        0.0000,        0.0290,        0.0257
     127.0,        0.0000,        0.0145,        0.0129
     128.0,        0.0000,        0.0079,        0.0070
     129.0,        0.0000,        0.0047,        0.0042
     130.0,        0.0000,        0.0030,        0.0026
     131.0,        0.0000,        0.0020,        0.0018
     132.0,        0.0000,        0.0015,        0.0013
     133.0,        0.0000,        0.0011,        0.0010
     134.0,        0.0000,        0.0009,        0.0008
     135.0,        0.0000,        0.0007,        0.0006
     136.0,        0.0000,        0.0006,        0.0005
     137.0,        0.0000,        0.0005,        0.0005
     138.0,        0.0000,        0.0004,        0.0004
     139.0,        0.0000,        0.0004,        0.0003
     140.0,        0.0000,        0.0003,        0.0003
     141.0,        0.0000,        0.0003,        0.0002
     142.0,        0.0000,        0.0002,        0.0002
     143.0,        0.0000,        0.0002,        0.0002
     144.0,        0.0000,        0.0002,        0.0002
     145.0,        0.0000,        0.0002,        0.0001
     146.0,        0.0000,        0.0001,        0.0001
     147.0,        0.0000,        0.0001,        0.0001
     148.0,        0.0000,        0.0001,        0.0001
     149.0,        0.0000,        0.0001,        0.0001
     150.0,        0.0000,        0.0001,        0.0001
     151.0,        0.0000,        0.0001,        0.0001
     152.0,        0.0000,        0.0001,        0.0001
     153.0,        0.0000,        0.0001,        0.0001
     154.0,        0.0000,        0.0001,        0.0001
     155.0,        0.0000,        0.0001,        0.0001
     156.0,        0.0000,        0.0001,        0.0001
     157.0,        0.0000,        0.0001,        0.0000
     158.0,        0.0000,        0.0000,        0.0000
     159.0,        0.0000,        0.0000,        0.0000
     160.0,        0.0000,        0.0000,        0.0000
     161.0,        0.0000,        0.0000,        0.0000
     162.0,        0.0000,        0.0000,        0.0000
     163.0,        0.0000,        0.0000,        0.0000
     164.0,        0.0000,        0.0000,        0.0000
     165.0,        0.0000,        0.0000,        0.0000
     166.0,        0.0000,        0.0000,        0.0000
     167.0,        0.0000,        0.0000,        0.0000
     168.0,        0.0000,        0.0000,        0.0000
     169.0,        0.0000,        0.0000,        0.0000
     170.0,        0.0000,        0.0000,        0.0000
     171.0,        0.0000,        0.0000,        0.0000
     172.0,        0.0000,        0.0000,        0.0000
     173.0,        0.0000,        0.0000,        0.0000
     174.0,        0.0000,        0.0000,        0.0000
     175.0,        0.0000,        0.0000,        0.0000
     176.0,        0.0000,        0.0000,        0.0000
     177.0,        0.0000,        0.0000,        0.0000
     178.0,        0.0000,        0.0000,        0.0000
     179.0,        0.0000,        0.0000,        0.0000
     180.0,        0.0000,        0.0000,        0.0000
     181.0,        0.0000,        0.0000,        0.0000
     182.0,        0.0000,        0.0000,        0.0000
     183.0,        0.0000,        0.0000,        0.0000
     184.0,        0.0000,        0.0000,        0.0000
     185.0,        0.0000,        0.0000,        0.0000
     186.0,        0.0000,        0.0000,        0.0000
     187.0,        0.0000,        0.0000,        0.0000
     188.0,        0.0000,        0.0000,        0.0000
     189.0,        0.0000,        0.0000,        0.0000
     190.0,        0.0000,        0.0000,        0.0000
     191.0,        0.0000,        0.0000,        0.0000
     192.0,        0.0000,        0.0000,        0.0000
     193.0,        0.0000,        0.0000,        0.0000
     194.0,        0.0000,        0.0000,        0.0000
     195.0,        0.0000,        0.0000,        0.0000
     196.0,        0.0000,        0.0000,        0.0000
     197.0,        0.0000,        0.0000,        0.0000
     198.0,        0.0000,        0.0000,        0.0000
     199.0,        0.0000,        0.0000,        0.0000
     200.0,        0.0000,        0.0000,        0.0000
     201.0,        0.0000,        0.0000,        0.0000
