Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        6.4242,        3.9740
       2.0,       10.0800,        9.7320,        6.0202
       3.0,       10.0800,       10.1232,        6.2622
       4.0,       10.0800,       10.0588,        6.2224
       5.0,       10.8000,       10.0546,        6.2197
       6.0,       10.8000,       10.6080,        6.5621
       7.0,       10.8000,       10.7693,        6.6619
       8.0,       10.8000,       10.7794,        6.6681
       9.0,       10.8000,       10.7753,        6.6655
      10.0,       11.6400,       10.7753,        6.6655
      11.0,       11.6400,       11.4228,        7.0661
      12.0,       11.6400,       11.6081,        7.1807
      13.0,       11.6400,       11.6181,        7.1869
      14.0,       11.6400,       11.6135,        7.1840
      15.0,       12.8400,       11.6137,        7.1842
      16.0,       12.8400,       12.5473,        7.7617
      17.0,       12.8400,       12.8068,        7.9222
      18.0,       12.8400,       12.8183,        7.9294
      19.0,       12.8400,       12.8120,        7.9254
      20.0,       14.1600,       12.8129,        7.9260
      21.0,       14.1600,       13.8515,        8.5685
      22.0,       14.1600,       14.1305,        8.7411
      23.0,       14.1600,       14.1404,        8.7472
      24.0,       14.1600,       14.1337,        8.7431
      25.0,       15.9600,       14.1345,        8.7435
      26.0,       15.9600,       15.5654,        9.6287
      27.0,       15.9600,       15.9333,        9.8563
      28.0,       15.9600,       15.9407,        9.8608
      29.0,       15.9600,       15.9314,        9.8551
      30.0,       18.2400,       15.9325,        9.8558
      31.0,       18.2400,       17.7678,       10.9911
      32.0,       18.2400,       18.2169,       11.2689
      33.0,       18.2400,       18.2191,       11.2702
      34.0,       18.2400,       18.2079,       11.2633
      35.0,       21.6000,       18.2095,       11.2643
      36.0,       21.6000,       20.9541,       12.9621
      37.0,       21.6000,       21.5859,       13.3530
      38.0,       21.6000,       21.5774,       13.3477
      39.0,       21.6000,       21.5626,       13.3385
      40.0,       26.7600,       21.5655,       13.3403
      41.0,       26.7600,       25.8580,       15.9957
      42.0,       26.7600,       26.7692,       16.5593
      43.0,       26.7600,       26.7368,       16.5393
      44.0,       26.7600,       26.7188,       16.5282
      45.0,       36.0000,       26.7248,       16.5319
      46.0,       36.0000,       34.5929,       21.3990
      47.0,       36.0000,       36.0789,       22.3183
      48.0,       36.0000,       35.9799,       22.2570
      49.0,       36.0000,       35.9567,       22.2427
      50.0,       57.9600,       35.9679,       22.2496
      51.0,       57.9600,       55.2983,       34.2073
      52.0,       57.9600,       58.2811,       36.0524
      53.0,       57.9601,       57.9277,       35.8338
      54.0,       57.9600,       57.9084,       35.8219
      55.0,      204.3600,       57.9316,       35.8362
      56.0,      204.3600,      196.3431,      121.4570
      57.0,      204.3601,      206.9771,      128.0352
      58.0,      204.3600,      203.9325,      126.1518
      59.0,      204.3600,      204.3246,      126.3944
      60.0,      204.4800,      204.3501,      126.4101
      61.0,      204.4800,      204.4476,      126.4704
      62.0,      204.4802,      204.4574,      126.4765
      63.0,      204.4800,      204.4553,      126.4752
      64.0,      204.4800,      204.4553,      126.4752
      65.0,       57.9601,      204.4557,      126.4755
      66.0,       57.9599,       66.1692,       40.9320
