Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,       0.00000
       1.0,       10.0800,        8.5432,       2.46086
       2.0,       10.0800,       10.2431,       2.95052
       3.0,       10.0800,       10.0459,       2.89371
       4.0,       10.0800,       10.0419,       2.89255
       5.0,       10.8000,       10.0490,       2.89461
       6.0,       10.8000,       10.7192,       3.08766
       7.0,       10.8000,       10.7790,       3.10487
       8.0,       10.8000,       10.7642,       3.10062
       9.0,       10.8000,       10.7648,       3.10080
      10.0,       11.6400,       10.7653,       3.10092
      11.0,       11.6400,       11.5529,       3.32780
      12.0,       11.6400,       11.6186,       3.34672
      13.0,       11.6400,       11.6013,       3.34175
      14.0,       11.6400,       11.6025,       3.34208
      15.0,       12.8400,       11.6033,       3.34230
      16.0,       12.8400,       12.7358,       3.66852
      17.0,       12.8400,       12.8243,       3.69403
      18.0,       12.8400,       12.8013,       3.68740
      19.0,       12.8400,       12.8053,       3.68856
      20.0,       14.1600,       12.8075,       3.68920
      21.0,       14.1600,       14.0618,       4.05049
      22.0,       14.1600,       14.1506,       4.07605
      23.0,       14.1600,       14.1238,       4.06834
      24.0,       14.1600,       14.1267,       4.06918
      25.0,       15.9600,       14.1276,       4.06943
      26.0,       15.9600,       15.8487,       4.56519
      27.0,       15.9600,       15.9567,       4.59630
      28.0,       15.9600,       15.9199,       4.58569
      29.0,       15.9600,       15.9240,       4.58690
      30.0,       18.2400,       15.9249,       4.58714
      31.0,       18.2400,       18.1220,       5.22000
      32.0,       18.2400,       18.2407,       5.25420
      33.0,       18.2400,       18.1943,       5.24083
      34.0,       18.2400,       18.2002,       5.24255
      35.0,       21.6000,       18.2010,       5.24277
      36.0,       21.6000,       21.4686,       6.18401
      37.0,       21.6000,       21.6118,       6.22526
      38.0,       21.6000,       21.5448,       6.20594
      39.0,       21.6000,       21.5552,       6.20893
      40.0,       26.7600,       21.5564,       6.20929
      41.0,       26.7600,       26.6324,       7.67141
      42.0,       26.7600,       26.7928,       7.71764
      43.0,       26.7600,       26.6956,       7.68963
      44.0,       26.7600,       26.7157,       7.69542
      45.0,       36.0000,       26.7183,       7.69618
      46.0,       36.0001,       35.9404,      10.35257
      47.0,       36.0000,       36.0839,      10.39390
      48.0,       36.0000,       35.9220,      10.34728
      49.0,       36.0000,       35.9599,      10.35819
      50.0,       57.9600,       35.9610,      10.35851
      51.0,       57.9600,       58.3321,      16.80248
      52.0,       57.9600,       58.1542,      16.75123
      53.0,       57.9601,       57.8338,      16.65894
      54.0,       57.9600,       57.9296,      16.68654
      55.0,      204.3600,       57.9237,      16.68484
      56.0,      204.3600,      213.6864,      61.55206
      57.0,      204.3601,      204.5331,      58.91546
      58.0,      204.3600,      203.9366,      58.74364
      59.0,      204.3600,      204.4320,      58.88634
      60.0,      204.4800,      204.3082,      58.85068
      61.0,      204.4800,      204.4590,      58.89413
      62.0,      204.4802,      204.4482,      58.89102
      63.0,      204.4800,      204.4474,      58.89079
      64.0,      204.4800,      204.4482,      58.89102
      65.0,       57.9601,      204.4483,      58.89106
      66.0,       57.9599,       49.4602,      14.24693
      67.0,       57.9601,       56.6708,      16.32393
      68.0,       57.9599,       58.4414,      16.83397
      69.0,       57.9601,       57.8612,      16.66683
      70.0,       35.9999,       57.9360,      16.68838
      71.0,       35.9999,       35.5997,      10.25444
      72.0,       36.0002,       35.6956,      10.28206
      73.0,       35.9999,       36.0585,      10.38660
      74.0,       35.9999,       35.9709,      10.36137
      75.0,       26.7600,       35.9734,      10.36209
      76.0,       26.7600,       26.7606,       7.70835
      77.0,       26.7602,       26.5999,       7.66206
      78.0,       26.7600,       26.7697,       7.71098
      79.0,       26.7600,       26.7359,       7.70125
      80.0,       21.5998,       26.7346,       7.70085
      81.0,       21.6003,       21.6613,       6.23952
      82.0,       21.5998,       21.4948,       6.19156
      83.0,       21.6003,       21.5940,       6.22012
      84.0,       21.5998,       21.5775,       6.21537
      85.0,       18.2399,       21.5755,       6.21480
      86.0,       18.2399,       18.3083,       5.27368
      87.0,       18.2404,       18.1612,       5.23131
      88.0,       18.2399,       18.2281,       5.25058
      89.0,       18.2399,       18.2179,       5.24764
      90.0,       15.9600,       18.2164,       5.24720
      91.0,       15.9600,       16.0194,       4.61437
      92.0,       15.9596,       15.8987,       4.57961
      93.0,       15.9600,       15.9439,       4.59263
