Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        5.9401,        4.2791
       2.0,       10.0800,        9.4849,        6.8327
       3.0,       10.0800,       10.0999,        7.2757
       4.0,       10.0800,       10.0559,        7.2440
       5.0,       10.8000,       10.0426,        7.2345
       6.0,       10.8000,       10.5680,        7.6129
       7.0,       10.8000,       10.7466,        7.7416
       8.0,       10.8000,       10.7673,        7.7564
       9.0,       10.8000,       10.7635,        7.7537
      10.0,       11.6400,       10.7630,        7.7534
      11.0,       11.6400,       11.3776,        8.1961
      12.0,       11.6400,       11.5832,        8.3442
      13.0,       11.6400,       11.6052,        8.3601
      14.0,       11.6400,       11.6007,        8.3568
      15.0,       12.8400,       11.6003,        8.3565
      16.0,       12.8400,       12.4871,        8.9954
      17.0,       12.8400,       12.7759,        9.2034
      18.0,       12.8400,       12.8038,        9.2235
      19.0,       12.8400,       12.7972,        9.2188
      20.0,       14.1600,       12.7970,        9.2186
      21.0,       14.1600,       13.7837,        9.9294
      22.0,       14.1600,       14.0947,       10.1535
      23.0,       14.1600,       14.1218,       10.1730
      24.0,       14.1600,       14.1159,       10.1687
      25.0,       15.9600,       14.1173,       10.1697
      26.0,       15.9600,       15.4806,       11.1518
      27.0,       15.9600,       15.8955,       11.4507
      28.0,       15.9600,       15.9261,       11.4727
      29.0,       15.9600,       15.9167,       11.4659
      30.0,       18.2400,       15.9173,       11.4664
      31.0,       18.2400,       17.6668,       12.7267
      32.0,       18.2400,       18.1758,       13.0933
      33.0,       18.2400,       18.2049,       13.1143
      34.0,       18.2400,       18.1923,       13.1053
      35.0,       21.6000,       18.1930,       13.1058
      36.0,       21.6000,       20.8123,       14.9926
      37.0,       21.6000,       21.5343,       15.5128
      38.0,       21.6000,       21.5621,       15.5328
      39.0,       21.6000,       21.5441,       15.5198
      40.0,       26.7600,       21.5458,       15.5210
      41.0,       26.7600,       25.6484,       18.4764
      42.0,       26.7600,       26.7014,       19.2349
      43.0,       26.7600,       26.7180,       19.2469
      44.0,       26.7600,       26.6930,       19.2289
      45.0,       36.0000,       26.6973,       19.2320
      46.0,       36.0001,       34.2331,       24.6606
      47.0,       36.0000,       35.9807,       25.9195
      48.0,       36.0000,       35.9559,       25.9016
      49.0,       36.0000,       35.9198,       25.8756
      50.0,       57.9600,       35.9325,       25.8848
      51.0,       57.9600,       54.5063,       39.2649
      52.0,       57.9600,       58.1367,       41.8801
      53.0,       57.9601,       57.9092,       41.7162
      54.0,       57.9600,       57.8577,       41.6791
      55.0,      204.3600,       57.8896,       41.7021
      56.0,      204.3600,      191.7833,      138.1555
      57.0,      204.3601,      206.8431,      149.0042
      58.0,      204.3600,      203.8777,      146.8680
      59.0,      204.3600,      204.1521,      147.0656
      60.0,      204.4800,      204.2874,      147.1631
      61.0,      204.4800,      204.4155,      147.2554
      62.0,      204.4802,      204.4394,      147.2726
      63.0,      204.4800,      204.4419,      147.2744
      64.0,      204.4800,      204.4419,      147.2744
      65.0,       57.9601,      204.4424,      147.2748
      66.0,       57.9598,       70.3786,       50.6988
      67.0,       57.9601,       55.7031,       40.1270
      68.0,       57.9598,       57.9337,       41.7338
      69.0,       57.9601,       58.1601,       41.8969
      70.0,       35.9999,       57.9901,       41.7745
      71.0,       35.9999,       39.3507,       28.3472
      72.0,       36.0002,       35.8240,       25.8066
      73.0,       35.9999,       35.9499,       25.8973
      74.0,       35.9999,       36.0224,       25.9495
      75.0,       26.7600,       35.9939,       25.9290
      76.0,       26.7600,       28.4335,       20.4827
      77.0,       26.7602,       26.7240,       19.2512
      78.0,       26.7600,       26.7170,       19.2462
      79.0,       26.7600,       26.7562,       19.2744
      80.0,       21.5998,       26.7455,       19.2667
      81.0,       21.6003,       22.6296,       16.3018
      82.0,       21.5998,       21.5948,       15.5563
      83.0,       21.6003,       21.5624,       15.5330
      84.0,       21.5998,       21.5871,       15.5508
      85.0,       18.2399,       21.5820,       15.5471
      86.0,       18.2399,       18.9547,       13.6544
      87.0,       18.2404,       18.2429,       13.1417
      88.0,       18.2399,       18.2065,       13.1154
      89.0,       18.2399,       18.2230,       13.1273
