Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        3.7846,        7.5594
       2.0,       10.0800,        8.0938,       16.1664
       3.0,       10.0800,        9.8408,       19.6558
       4.0,       10.0800,       10.0788,       20.1312
       5.0,       10.8000,       10.0564,       20.0866
       6.0,       10.8000,       10.4412,       20.8552
       7.0,       10.8000,       10.6893,       21.3507
       8.0,       10.8000,       10.7645,       21.5009
       9.0,       10.8000,       10.7709,       21.5137
      10.0,       11.6400,       10.7693,       21.5104
      11.0,       11.6400,       11.2312,       22.4332
      12.0,       11.6400,       11.5179,       23.0058
      13.0,       11.6400,       11.6023,       23.1743
      14.0,       11.6400,       11.6089,       23.1875
      15.0,       12.8400,       11.6071,       23.1839
      16.0,       12.8400,       12.2770,       24.5220
      17.0,       12.8400,       12.6853,       25.3374
      18.0,       12.8400,       12.8004,       25.5673
      19.0,       12.8400,       12.8082,       25.5829
      20.0,       14.1600,       12.8061,       25.5788
      21.0,       14.1600,       13.5561,       27.0768
      22.0,       14.1600,       14.0024,       27.9683
      23.0,       14.1600,       14.1222,       28.2076
      24.0,       14.1600,       14.1286,       28.2204
      25.0,       15.9600,       14.1264,       28.2160
      26.0,       15.9600,       15.1676,       30.2956
      27.0,       15.9600,       15.7714,       31.5017
      28.0,       15.9600,       15.9238,       31.8061
      29.0,       15.9600,       15.9286,       31.8156
      30.0,       18.2400,       15.9251,       31.8086
      31.0,       18.2400,       17.2708,       34.4964
      32.0,       18.2400,       18.0270,       36.0069
      33.0,       18.2400,       18.2042,       36.3610
      34.0,       18.2400,       18.2057,       36.3639
      35.0,       21.6000,       18.2013,       36.3550
      36.0,       21.6000,       20.2320,       40.4112
      37.0,       21.6000,       21.3315,       42.6073
      38.0,       21.6000,       21.5656,       43.0750
      39.0,       21.6000,       21.5611,       43.0659
      40.0,       26.7600,       21.5554,       43.0546
      41.0,       26.7600,       24.7677,       49.4708
      42.0,       26.7600,       26.4242,       52.7794
      43.0,       26.7600,       26.7336,       53.3974
      44.0,       26.7600,       26.7175,       53.3653
      45.0,       36.0000,       26.7118,       53.3539
      46.0,       36.0001,       32.6863,       65.2874
      47.0,       36.0000,       35.5656,       71.0384
      48.0,       36.0000,       36.0015,       71.9091
      49.0,       36.0000,       35.9547,       71.8156
      50.0,       57.9600,       35.9496,       71.8053
      51.0,       57.9600,       50.9372,      101.7415
      52.0,       57.9600,       57.4136,      114.6773
      53.0,       57.9601,       58.0447,      115.9380
      54.0,       57.9600,       57.9010,      115.6509
      55.0,      204.3600,       57.9065,      115.6619
      56.0,      204.3600,      170.2125,      339.9807
      57.0,      204.3601,      205.7974,      411.0578
      58.0,      204.3600,      204.7600,      408.9857
      59.0,      204.3600,      204.1260,      407.7193
      60.0,      204.4800,      204.3181,      408.1030
      61.0,      204.4800,      204.4195,      408.3055
      62.0,      204.4802,      204.4448,      408.3560
      63.0,      204.4800,      204.4489,      408.3642
      64.0,      204.4800,      204.4486,      408.3637
      65.0,       57.9601,      204.4489,      408.3642
      66.0,       57.9599,       90.5295,      180.8227
      67.0,       57.9601,       58.3683,      116.5843
      68.0,       57.9599,       57.1166,      114.0842
      69.0,       57.9601,       58.0440,      115.9365
      70.0,       35.9999,       57.9913,      115.8313
      71.0,       35.9999,       42.7969,       85.4821
      72.0,       36.0002,       36.6475,       73.1993
      73.0,       35.9999,       35.8637,       71.6338
      74.0,       35.9999,       35.9822,       71.8706
      75.0,       26.7600,       35.9920,       71.8900
      76.0,       26.7600,       29.9573,       59.8364
      77.0,       26.7602,       27.1752,       54.2794
      78.0,       26.7600,       26.7017,       53.3337
      79.0,       26.7600,       26.7354,       53.4010
      80.0,       21.5998,       26.7447,       53.4197
      81.0,       21.6003,       23.5046,       46.9479
      82.0,       21.5998,       21.8900,       43.7229
      83.0,       21.6003,       21.5661,       43.0759
      84.0,       21.5998,       21.5750,       43.0937
      85.0,       18.2399,       21.5821,       43.1079
      86.0,       18.2399,       19.5357,       39.0204
      87.0,       18.2404,       18.4580,       36.8678
      88.0,       18.2399,       18.2167,       36.3858
      89.0,       18.2399,       18.2156,       36.3836
      90.0,       15.9600,       18.2211,       36.3947
      91.0,       15.9600,       16.8667,       33.6893
      92.0,       15.9596,       16.1225,       32.2030
      93.0,       15.9600,       15.9412,       31.8408
      94.0,       15.9600,       15.9364,       31.8312
      95.0,       14.1598,       15.9406,       31.8395
      96.0,       14.1603,       14.8936,       29.7483
      97.0,       14.1598,       14.2992,       28.5610
