Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,       0.00000
       1.0,       10.0800,        9.9590,       1.44611
       2.0,       10.0800,       10.1909,       1.47979
       3.0,       10.0800,       10.0138,       1.45407
       4.0,       10.0800,       10.0547,       1.46001
       5.0,       10.8000,       10.0486,       1.45912
       6.0,       10.8000,       10.8007,       1.56833
       7.0,       10.8000,       10.7729,       1.56430
       8.0,       10.8000,       10.7645,       1.56308
       9.0,       10.8000,       10.7672,       1.56347
      10.0,       11.6400,       10.7668,       1.56341
      11.0,       11.6400,       11.6465,       1.69115
      12.0,       11.6400,       11.6108,       1.68596
      13.0,       11.6400,       11.6017,       1.68464
      14.0,       11.6400,       11.6048,       1.68510
      15.0,       12.8400,       11.6043,       1.68503
      16.0,       12.8400,       12.8658,       1.86819
      17.0,       12.8400,       12.8092,       1.85997
      18.0,       12.8400,       12.7973,       1.85825
      19.0,       12.8400,       12.8019,       1.85891
      20.0,       14.1600,       12.8011,       1.85881
      21.0,       14.1600,       14.1943,       2.06111
      22.0,       14.1600,       14.1255,       2.05111
      23.0,       14.1600,       14.1137,       2.04940
      24.0,       14.1600,       14.1188,       2.05014
      25.0,       15.9600,       14.1180,       2.05002
      26.0,       15.9600,       16.0261,       2.32710
      27.0,       15.9600,       15.9220,       2.31197
      28.0,       15.9600,       15.9080,       2.30995
      29.0,       15.9600,       15.9146,       2.31090
      30.0,       18.2400,       15.9136,       2.31076
      31.0,       18.2400,       18.3434,       2.66359
      32.0,       18.2400,       18.1983,       2.64251
      33.0,       18.2400,       18.1848,       2.64055
      34.0,       18.2400,       18.1935,       2.64182
      35.0,       21.6000,       18.1925,       2.64167
      36.0,       21.6000,       21.7933,       3.16453
      37.0,       21.6000,       21.5519,       3.12948
      38.0,       21.6000,       21.5365,       3.12723
      39.0,       21.6000,       21.5482,       3.12893
      40.0,       26.7600,       21.5461,       3.12864
      41.0,       26.7600,       27.1145,       3.93720
      42.0,       26.7600,       26.6946,       3.87623
      43.0,       26.7600,       26.6820,       3.87440
      44.0,       26.7600,       26.6983,       3.87677
      45.0,       36.0000,       26.6951,       3.87630
      46.0,       36.0001,       36.7553,       5.33711
      47.0,       36.0000,       35.8892,       5.21135
      48.0,       36.0000,       35.8955,       5.21226
      49.0,       36.0000,       35.9206,       5.21590
      50.0,       57.9600,       35.9152,       5.21512
      51.0,       57.9600,       60.1334,       8.73176
      52.0,       57.9600,       57.6769,       8.37507
      53.0,       57.9601,       57.8042,       8.39355
      54.0,       57.9600,       57.8481,       8.39992
      55.0,      204.3600,       57.8406,       8.39884
      56.0,      204.3600,      223.6935,      32.48175
      57.0,      204.3601,      201.4552,      29.25261
      58.0,      204.3600,      204.2436,      29.65750
      59.0,      204.3600,      204.1291,      29.64088
      60.0,      204.4800,      204.1854,      29.64905
      61.0,      204.4800,      204.3961,      29.67965
      62.0,      204.4802,      204.4002,      29.68025
      63.0,      204.4800,      204.4151,      29.68241
      64.0,      204.4800,      204.4177,      29.68278
      65.0,       57.9601,      204.4186,      29.68291
      66.0,       57.9599,       39.3228,       5.70992
      67.0,       57.9601,       59.4877,       8.63800
      68.0,       57.9599,       58.2069,       8.45202
      69.0,       57.9601,       57.9712,       8.41780
      70.0,       35.9999,       58.0254,       8.42567
      71.0,       35.9999,       33.7972,       4.90757
      72.0,       36.0002,       36.1233,       5.24534
      73.0,       35.9999,       36.0542,       5.23530
      74.0,       35.9999,       35.9859,       5.22539
      75.0,       26.7600,       35.9906,       5.22606
      76.0,       26.7600,       25.9303,       3.76525
      77.0,       26.7602,       26.7609,       3.88585
      78.0,       26.7600,       26.7679,       3.88687
      79.0,       26.7600,       26.7354,       3.88215
      80.0,       21.5998,       26.7380,       3.88253
      81.0,       21.6003,       21.1700,       3.07403
      82.0,       21.5998,       21.5757,       3.13293
      83.0,       21.6003,       21.5921,       3.13531
      84.0,       21.5998,       21.5731,       3.13255
      85.0,       18.2399,       21.5741,       3.13270
      86.0,       18.2399,       17.9738,       2.60991
      87.0,       18.2404,       18.2077,       2.64388
      88.0,       18.2399,       18.2256,       2.64648
      89.0,       18.2399,       18.2118,       2.64447
      90.0,       15.9600,       18.2128,       2.64461
      91.0,       15.9600,       15.7836,       2.29188
      92.0,       15.9596,       15.9257,       2.31252
      93.0,       15.9600,       15.9404,       2.31465
      94.0,       15.9600,       15.9315,       2.31336
      95.0,       14.1598,       15.9321,       2.31344
      96.0,       14.1603,       14.0235,       2.03631
      97.0,       14.1598,       14.1251,       2.05106
      98.0,       14.1603,       14.1389,       2.05307
      99.0,       14.1598,       14.1320,       2.05205
     100.0,       12.7199,       14.1320,       2.05206
     101.0,       12.7204,       12.6124,       1.83141
     102.0,       12.7199,       12.6857,       1.84204
     103.0,       12.7204,       12.6983,       1.84387
     104.0,       12.7199,       12.6928,       1.84307
     105.0,       11.7597,       12.6928,       1.84307
     106.0,       11.7601,       11.6831,       1.69647
     107.0,       11.7597,       11.7277,       1.70294
     108.0,       11.7601,       11.7367,       1.70425
     109.0,       11.7597,       11.7333,       1.70375
     110.0,       10.7999,       11.7331,       1.70372
     111.0,       10.7999,       10.7277,       1.55773
     112.0,       10.8004,       10.7679,       1.56357
     113.0,       10.7999,       10.7789,       1.56517
     114.0,       10.7999,       10.7746,       1.56454
     115.0,       10.0802,       10.7751,       1.56462
