Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        5.7512,        4.4095
       2.0,       10.0800,        9.3822,        7.1934
       3.0,       10.0800,       10.0976,        7.7419
       4.0,       10.0800,       10.0693,        7.7202
       5.0,       10.8000,       10.0523,        7.7072
       6.0,       10.8000,       10.5661,        8.1011
       7.0,       10.8000,       10.7518,        8.2435
       8.0,       10.8000,       10.7773,        8.2630
       9.0,       10.8000,       10.7739,        8.2605
      10.0,       11.6400,       10.7733,        8.2599
      11.0,       11.6400,       11.3747,        8.7211
      12.0,       11.6400,       11.5884,        8.8849
      13.0,       11.6400,       11.6161,        8.9061
      14.0,       11.6400,       11.6120,        8.9030
      15.0,       12.8400,       11.6115,        8.9026
      16.0,       12.8400,       12.4797,        9.5683
      17.0,       12.8400,       12.7806,        9.7989
      18.0,       12.8400,       12.8163,        9.8264
      19.0,       12.8400,       12.8104,        9.8218
      20.0,       14.1600,       12.8102,        9.8217
      21.0,       14.1600,       13.7776,       10.5634
      22.0,       14.1600,       14.1032,       10.8130
      23.0,       14.1600,       14.1389,       10.8404
      24.0,       14.1600,       14.1324,       10.8354
      25.0,       15.9600,       14.1321,       10.8352
      26.0,       15.9600,       15.4666,       11.8583
      27.0,       15.9600,       15.8994,       12.1902
      28.0,       15.9600,       15.9401,       12.2214
      29.0,       15.9600,       15.9302,       12.2138
      30.0,       18.2400,       15.9299,       12.2136
      31.0,       18.2400,       17.6444,       13.5281
      32.0,       18.2400,       18.1775,       13.9369
      33.0,       18.2400,       18.2194,       13.9689
      34.0,       18.2400,       18.2066,       13.9591
      35.0,       21.6000,       18.2065,       13.9591
      36.0,       21.6000,       20.7754,       15.9286
      37.0,       21.6000,       21.5344,       16.5105
      38.0,       21.6000,       21.5797,       16.5453
      39.0,       21.6000,       21.5610,       16.5310
      40.0,       26.7600,       21.5619,       16.5317
      41.0,       26.7600,       25.5890,       19.6193
      42.0,       26.7600,       26.7010,       20.4718
      43.0,       26.7600,       26.7429,       20.5040
      44.0,       26.7600,       26.7166,       20.4838
      45.0,       36.0000,       26.7204,       20.4867
      46.0,       36.0001,       34.1249,       26.1638
      47.0,       36.0000,       35.9825,       27.5881
      48.0,       36.0000,       35.9957,       27.5982
      49.0,       36.0000,       35.9539,       27.5661
      50.0,       57.9600,       35.9635,       27.5734
      51.0,       57.9600,       54.2346,       41.5821
      52.0,       57.9600,       58.1352,       44.5727
      53.0,       57.9601,       57.9719,       44.4474
      54.0,       57.9600,       57.9011,       44.3932
      55.0,      204.3600,       57.9266,       44.4127
      56.0,      204.3600,      190.0524,      145.7146
      57.0,      204.3601,      207.0246,      158.7272
      58.0,      204.3600,      204.1324,      156.5098
      59.0,      204.3600,      204.2625,      156.6095
      60.0,      204.4800,      204.3535,      156.6793
      61.0,      204.4800,      204.4418,      156.7470
      62.0,      204.4802,      204.4539,      156.7563
      63.0,      204.4800,      204.4536,      156.7561
      64.0,      204.4800,      204.4531,      156.7556
      65.0,       57.9601,      204.4535,      156.7559
      66.0,       57.9599,       72.0472,       55.2391
      67.0,       57.9601,       55.7415,       42.7374
      68.0,       57.9599,       57.7170,       44.2520
      69.0,       57.9601,       58.0733,       44.5252
      70.0,       35.9999,       57.9335,       44.4180
      71.0,       35.9999,       39.6087,       30.3683
      72.0,       36.0002,       35.8476,       27.4846
      73.0,       35.9999,       35.9092,       27.5318
      74.0,       35.9999,       36.0029,       27.6037
      75.0,       26.7600,       35.9829,       27.5883
      76.0,       26.7600,       28.5564,       21.8944
      77.0,       26.7602,       26.7467,       20.5069
      78.0,       26.7600,       26.7029,       20.4733
      79.0,       26.7600,       26.7489,       20.5086
      80.0,       21.5998,       26.7426,       20.5037
      81.0,       21.6003,       22.7032,       17.4067
      82.0,       21.5998,       21.6137,       16.5714
      83.0,       21.6003,       21.5574,       16.5282
      84.0,       21.5998,       21.5849,       16.5493
      85.0,       18.2399,       21.5827,       16.5476
      86.0,       18.2399,       19.0058,       14.5719
      87.0,       18.2404,       18.2590,       13.9993
      88.0,       18.2399,       18.2056,       13.9583
      89.0,       18.2399,       18.2232,       13.9719
      90.0,       15.9600,       18.2226,       13.9714
      91.0,       15.9600,       16.5033,       12.6532
      92.0,       15.9596,       15.9773,       12.2499
      93.0,       15.9600,       15.9303,       12.2139
      94.0,       15.9600,       15.9426,       12.2233
      95.0,       14.1598,       15.9427,       12.2234
      96.0,       14.1603,       14.6046,       11.1975
