Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,       0.00000
       1.0,       10.0800,        9.9670,       1.43666
       2.0,       10.0800,       10.1876,       1.46846
       3.0,       10.0800,       10.0124,       1.44321
       4.0,       10.0800,       10.0532,       1.44909
       5.0,       10.8000,       10.0471,       1.44820
       6.0,       10.8000,       10.7998,       1.55670
       7.0,       10.8000,       10.7712,       1.55257
       8.0,       10.8000,       10.7630,       1.55139
       9.0,       10.8000,       10.7656,       1.55178
      10.0,       11.6400,       10.7652,       1.55171
      11.0,       11.6400,       11.6456,       1.67862
      12.0,       11.6400,       11.6089,       1.67332
      13.0,       11.6400,       11.6001,       1.67205
      14.0,       11.6400,       11.6035,       1.67254
      15.0,       12.8400,       11.6033,       1.67251
      16.0,       12.8400,       12.8663,       1.85456
      17.0,       12.8400,       12.8094,       1.84636
      18.0,       12.8400,       12.7994,       1.84492
      19.0,       12.8400,       12.8058,       1.84585
      20.0,       14.1600,       12.8067,       1.84597
      21.0,       14.1600,       14.2022,       2.04713
      22.0,       14.1600,       14.1326,       2.03710
      23.0,       14.1600,       14.1218,       2.03553
      24.0,       14.1600,       14.1272,       2.03632
      25.0,       15.9600,       14.1266,       2.03624
      26.0,       15.9600,       16.0367,       2.31155
      27.0,       15.9600,       15.9310,       2.29632
      28.0,       15.9600,       15.9179,       2.29443
      29.0,       15.9600,       15.9248,       2.29542
      30.0,       18.2400,       15.9238,       2.29528
      31.0,       18.2400,       18.3550,       2.64571
      32.0,       18.2400,       18.2064,       2.62430
      33.0,       18.2400,       18.1928,       2.62233
      34.0,       18.2400,       18.2011,       2.62354
      35.0,       21.6000,       18.1997,       2.62334
      36.0,       21.6000,       21.8031,       3.14273
      37.0,       21.6000,       21.5585,       3.10748
      38.0,       21.6000,       21.5444,       3.10544
      39.0,       21.6000,       21.5564,       3.10718
      40.0,       26.7600,       21.5549,       3.10695
      41.0,       26.7600,       27.1287,       3.91037
      42.0,       26.7600,       26.7065,       3.84951
      43.0,       26.7600,       26.6985,       3.84836
      44.0,       26.7600,       26.7177,       3.85113
      45.0,       36.0000,       26.7168,       3.85099
      46.0,       36.0001,       36.7884,       5.30274
      47.0,       36.0000,       35.9200,       5.17756
      48.0,       36.0000,       35.9342,       5.17961
      49.0,       36.0000,       35.9624,       5.18368
      50.0,       57.9600,       35.9588,       5.18315
      51.0,       57.9600,       60.2014,       8.67752
      52.0,       57.9600,       57.7409,       8.32286
      53.0,       57.9601,       57.8844,       8.34355
      54.0,       57.9600,       57.9306,       8.35020
      55.0,      204.3600,       57.9201,       8.34869
      56.0,      204.3600,      223.9273,      32.27723
      57.0,      204.3601,      201.6996,      29.07328
