Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,       0.00000
       1.0,       10.0800,        7.7275,       3.05163
       2.0,       10.0800,       10.1388,       4.00387
       3.0,       10.0800,       10.0801,       3.98069
       4.0,       10.0800,       10.0379,       3.96402
       5.0,       10.8000,       10.0473,       3.96774
       6.0,       10.8000,       10.6724,       4.21457
       7.0,       10.8000,       10.7751,       4.25516
       8.0,       10.8000,       10.7653,       4.25128
       9.0,       10.8000,       10.7636,       4.25061
      10.0,       11.6400,       10.7642,       4.25084
      11.0,       11.6400,       11.4985,       4.54081
      12.0,       11.6400,       11.6148,       4.58674
      13.0,       11.6400,       11.6025,       4.58191
      14.0,       11.6400,       11.6010,       4.58128
      15.0,       12.8400,       11.6018,       4.58162
      16.0,       12.8400,       12.6584,       4.99888
      17.0,       12.8400,       12.8185,       5.06209
      18.0,       12.8400,       12.8005,       5.05500
      19.0,       12.8400,       12.7998,       5.05472
      20.0,       14.1600,       12.8027,       5.05585
      21.0,       14.1600,       13.9762,       5.51928
      22.0,       14.1600,       14.1453,       5.58606
      23.0,       14.1600,       14.1245,       5.57786
      24.0,       14.1600,       14.1235,       5.57745
      25.0,       15.9600,       14.1251,       5.57807
      26.0,       15.9600,       15.7363,       6.21437
      27.0,       15.9600,       15.9526,       6.29979
      28.0,       15.9600,       15.9217,       6.28755
      29.0,       15.9600,       15.9205,       6.28708
      30.0,       18.2400,       15.9223,       6.28780
      31.0,       18.2400,       17.9827,       7.10147
      32.0,       18.2400,       18.2381,       7.20233
      33.0,       18.2400,       18.1966,       7.18592
      34.0,       18.2400,       18.1960,       7.18572
      35.0,       21.6000,       18.1982,       7.18655
      36.0,       21.6000,       21.2688,       8.39916
      37.0,       21.6000,       21.6124,       8.53487
      38.0,       21.6000,       21.5481,       8.50946
      39.0,       21.6000,       21.5495,       8.51003
      40.0,       26.7600,       21.5527,       8.51129
      41.0,       26.7600,       26.3344,      10.39961
      42.0,       26.7600,       26.7998,      10.58339
      43.0,       26.7600,       26.6984,      10.54334
      44.0,       26.7600,       26.7063,      10.54647
      45.0,       36.0000,       26.7121,      10.54875
      46.0,       36.0000,       35.4285,      13.99091
      47.0,       36.0000,       36.1120,      14.26083
      48.0,       36.0000,       35.9266,      14.18761
      49.0,       36.0000,       35.9482,      14.19615
      50.0,       57.9600,       35.9558,      14.19914
      51.0,       57.9600,       57.1993,      22.58833
      52.0,       57.9600,       58.2693,      23.01086
      53.0,       57.9601,       57.8365,      22.83998
      54.0,       57.9600,       57.9104,      22.86913
      55.0,      204.3600,       57.9192,      22.87261
      56.0,      204.3600,      207.3404,      81.87988
      57.0,      204.3601,      205.7177,      81.23907
      58.0,      204.3600,      203.7765,      80.47248
      59.0,      204.3600,      204.4030,      80.71988
      60.0,      204.4800,      204.3181,      80.68635
      61.0,      204.4800,      204.4494,      80.73824
      62.0,      204.4802,      204.4474,      80.73743
      63.0,      204.4800,      204.4450,      80.73648
      64.0,      204.4800,      204.4456,      80.73672
      65.0,       57.9601,      204.4463,      80.73698
      66.0,       57.9599,       55.6457,      21.97479
      67.0,       57.9601,       55.7566,      22.01861
      68.0,       57.9599,       58.4220,      23.07117
      69.0,       57.9601,       57.9361,      22.87928
      70.0,       35.9999,       57.9269,      22.87566
      71.0,       35.9999,       36.7131,      14.49822
      72.0,       36.0002,       35.6006,      14.05887
      73.0,       35.9999,       36.0383,      14.23175
      74.0,       35.9999,       35.9861,      14.21110
      75.0,       26.7600,       35.9737,      14.20622
      76.0,       26.7600,       27.2613,      10.76565
      77.0,       26.7602,       26.5743,      10.49434
      78.0,       26.7600,       26.7563,      10.56621
      79.0,       26.7600,       26.7422,      10.56063
      80.0,       21.5998,       26.7348,      10.55771
      81.0,       21.6003,       21.9527,       8.66925
      82.0,       21.5998,       21.4869,       8.48530
      83.0,       21.6003,       21.5844,       8.52378
      84.0,       21.5998,       21.5806,       8.52228
      85.0,       18.2399,       21.5753,       8.52022
      86.0,       18.2399,       18.5034,       7.30711
      87.0,       18.2404,       18.1594,       7.17126
      88.0,       18.2399,       18.2206,       7.19542
      89.0,       18.2399,       18.2196,       7.19501
      90.0,       15.9600,       18.2159,       7.19358
      91.0,       15.9600,       16.1546,       6.37955
      92.0,       15.9596,       15.8994,       6.27874
      93.0,       15.9600,       15.9381,       6.29404
      94.0,       15.9600,       15.9391,       6.29444
      95.0,       14.1598,       15.9366,       6.29345
      96.0,       14.1603,       14.3245,       5.65681
      97.0,       14.1598,       14.1090,       5.57173
      98.0,       14.1603,       14.1379,       5.58313
      99.0,       14.1598,       14.1395,       5.58379
     100.0,       12.7199,       14.1372,       5.58285
     101.0,       12.7204,       12.8589,       5.07805
     102.0,       12.7199,       12.6764,       5.00596
     103.0,       12.7204,       12.6980,       5.01450
     104.0,       12.7199,       12.6999,       5.01527
     105.0,       11.7597,       12.6980,       5.01449
     106.0,       11.7601,       11.8517,       4.68030
     107.0,       11.7597,       11.7243,       4.62998
     108.0,       11.7601,       11.7377,       4.63529
     109.0,       11.7597,       11.7394,       4.63595
