Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        2.4842,        6.7107
       2.0,       10.0800,        6.2452,       16.8706
       3.0,       10.0800,        8.9786,       24.2544
       4.0,       10.0800,        9.9460,       26.8678
       5.0,       10.8000,       10.0743,       27.2144
       6.0,       10.8000,       10.3618,       27.9909
       7.0,       10.8000,       10.6033,       28.6434
       8.0,       10.8000,       10.7350,       28.9991
       9.0,       10.8000,       10.7731,       29.1020
      10.0,       11.6400,       10.7763,       29.1106
      11.0,       11.6400,       11.1322,       30.0722
      12.0,       11.6400,       11.4200,       30.8494
      13.0,       11.6400,       11.5700,       31.2548
      14.0,       11.6400,       11.6117,       31.3673
      15.0,       12.8400,       11.6148,       31.3757
      16.0,       12.8400,       12.1321,       32.7731
      17.0,       12.8400,       12.5463,       33.8920
      18.0,       12.8400,       12.7575,       34.4625
      19.0,       12.8400,       12.8107,       34.6064
      20.0,       14.1600,       12.8143,       34.6160
      21.0,       14.1600,       13.3953,       36.1856
      22.0,       14.1600,       13.8533,       37.4226
      23.0,       14.1600,       14.0777,       38.0289
      24.0,       14.1600,       14.1331,       38.1786
      25.0,       15.9600,       14.1355,       38.1852
      26.0,       15.9600,       14.9449,       40.3715
      27.0,       15.9600,       15.5709,       42.0627
      28.0,       15.9600,       15.8666,       42.8613
      29.0,       15.9600,       15.9333,       43.0416
      30.0,       18.2400,       15.9343,       43.0444
      31.0,       18.2400,       16.9852,       45.8832
      32.0,       18.2400,       17.7809,       48.0325
      33.0,       18.2400,       18.1396,       49.0016
      34.0,       18.2400,       18.2127,       49.1991
      35.0,       21.6000,       18.2115,       49.1957
      36.0,       21.6000,       19.8065,       53.5046
      37.0,       21.6000,       20.9835,       56.6840
      38.0,       21.6000,       21.4839,       58.0357
      39.0,       21.6000,       21.5727,       58.2756
      40.0,       26.7600,       21.5673,       58.2612
      41.0,       26.7600,       24.1086,       65.1259
      42.0,       26.7600,       25.9207,       70.0212
      43.0,       26.7600,       26.6334,       71.9465
      44.0,       26.7600,       26.7368,       72.2257
      45.0,       36.0000,       26.7253,       72.1947
      46.0,       36.0000,       31.4963,       85.0828
