Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        5.8474,        4.3376
       2.0,       10.0800,        9.4363,        6.9998
       3.0,       10.0800,       10.0987,        7.4912
       4.0,       10.0800,       10.0612,        7.4634
       5.0,       10.8000,       10.0462,        7.4523
       6.0,       10.8000,       10.5661,        7.8380
       7.0,       10.8000,       10.7481,        7.9730
       8.0,       10.8000,       10.7710,        7.9899
       9.0,       10.8000,       10.7674,        7.9873
      10.0,       11.6400,       10.7668,        7.9868
      11.0,       11.6400,       11.3752,        8.4381
      12.0,       11.6400,       11.5846,        8.5935
      13.0,       11.6400,       11.6093,        8.6118
      14.0,       11.6400,       11.6050,        8.6086
      15.0,       12.8400,       11.6047,        8.6083
      16.0,       12.8400,       12.4829,        9.2598
      17.0,       12.8400,       12.7776,        9.4784
      18.0,       12.8400,       12.8094,        9.5021
      19.0,       12.8400,       12.8035,        9.4976
      20.0,       14.1600,       12.8034,        9.4976
      21.0,       14.1600,       13.7811,       10.2228
      22.0,       14.1600,       14.0988,       10.4585
      23.0,       14.1600,       14.1296,       10.4814
      24.0,       14.1600,       14.1230,       10.4764
      25.0,       15.9600,       14.1231,       10.4766
      26.0,       15.9600,       15.4725,       11.4775
      27.0,       15.9600,       15.8959,       11.7916
      28.0,       15.9600,       15.9312,       11.8178
      29.0,       15.9600,       15.9215,       11.8106
      30.0,       18.2400,       15.9217,       11.8108
      31.0,       18.2400,       17.6548,       13.0963
      32.0,       18.2400,       18.1753,       13.4825
      33.0,       18.2400,       18.2104,       13.5085
      34.0,       18.2400,       18.1979,       13.4992
      35.0,       21.6000,       18.1983,       13.4995
      36.0,       21.6000,       20.7938,       15.4249
      37.0,       21.6000,       21.5335,       15.9735
      38.0,       21.6000,       21.5694,       16.0002
      39.0,       21.6000,       21.5510,       15.9865
      40.0,       26.7600,       21.5521,       15.9874
      41.0,       26.7600,       25.6188,       19.0041
      42.0,       26.7600,       26.6991,       19.8054
      43.0,       26.7600,       26.7265,       19.8258
      44.0,       26.7600,       26.6997,       19.8058
      45.0,       36.0000,       26.7025,       19.8080
      46.0,       36.0001,       34.1741,       25.3504
      47.0,       36.0000,       35.9712,       26.6835
      48.0,       36.0000,       35.9616,       26.6764
      49.0,       36.0000,       35.9205,       26.6459
      50.0,       57.9600,       35.9300,       26.6529
