Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        3.9541,        7.3615
       2.0,       10.0800,        8.2444,       15.3490
       3.0,       10.0800,        9.8749,       18.3847
       4.0,       10.0800,       10.0768,       18.7605
       5.0,       10.8000,       10.0567,       18.7232
       6.0,       10.8000,       10.4538,       19.4624
       7.0,       10.8000,       10.6976,       19.9163
       8.0,       10.8000,       10.7670,       20.0455
       9.0,       10.8000,       10.7722,       20.0553
      10.0,       11.6400,       10.7709,       20.0527
      11.0,       11.6400,       11.2455,       20.9363
      12.0,       11.6400,       11.5276,       21.4615
      13.0,       11.6400,       11.6052,       21.6061
      14.0,       11.6400,       11.6103,       21.6156
      15.0,       12.8400,       11.6088,       21.6127
      16.0,       12.8400,       12.2967,       22.8935
      17.0,       12.8400,       12.6979,       23.6403
      18.0,       12.8400,       12.8034,       23.8367
      19.0,       12.8400,       12.8089,       23.8471
      20.0,       14.1600,       12.8069,       23.8433
      21.0,       14.1600,       13.5762,       25.2756
      22.0,       14.1600,       14.0140,       26.0906
      23.0,       14.1600,       14.1234,       26.2943
      24.0,       14.1600,       14.1276,       26.3021
      25.0,       15.9600,       14.1254,       26.2980
      26.0,       15.9600,       15.1929,       28.2854
      27.0,       15.9600,       15.7847,       29.3872
      28.0,       15.9600,       15.9234,       29.6455
      29.0,       15.9600,       15.9261,       29.6505
      30.0,       18.2400,       15.9233,       29.6453
      31.0,       18.2400,       17.3031,       32.2142
      32.0,       18.2400,       18.0439,       33.5933
      33.0,       18.2400,       18.2049,       33.8931
      34.0,       18.2400,       18.2045,       33.8923
      35.0,       21.6000,       18.2010,       33.8858
      36.0,       21.6000,       20.2814,       37.7590
      37.0,       21.6000,       21.3560,       39.7596
      38.0,       21.6000,       21.5668,       40.1521
      39.0,       21.6000,       21.5599,       40.1393
      40.0,       26.7600,       21.5552,       40.1306
      41.0,       26.7600,       24.8423,       46.2503
      42.0,       26.7600,       26.4565,       49.2556
      43.0,       26.7600,       26.7309,       49.7664
      44.0,       26.7600,       26.7113,       49.7299
      45.0,       36.0000,       26.7057,       49.7194
      46.0,       36.0001,       32.8106,       61.0852
      47.0,       36.0000,       35.6067,       66.2909
      48.0,       36.0000,       35.9850,       66.9951
      49.0,       36.0000,       35.9356,       66.9032
      50.0,       57.9600,       35.9309,       66.8945
      51.0,       57.9600,       51.2231,       95.3649
      52.0,       57.9600,       57.4842,      107.0214
      53.0,       57.9601,       58.0039,      107.9890
      54.0,       57.9600,       57.8675,      107.7352
      55.0,      204.3600,       57.8772,      107.7532
      56.0,      204.3600,      172.0707,      320.3534
      57.0,      204.3601,      205.9877,      383.4986
      58.0,      204.3600,      204.6051,      380.9245
      59.0,      204.3600,      204.0908,      379.9670
      60.0,      204.4800,      204.2820,      380.3229
      61.0,      204.4800,      204.3891,      380.5224
      62.0,      204.4802,      204.4190,      380.5780
      63.0,      204.4800,      204.4268,      380.5924
      64.0,      204.4800,      204.4290,      380.5966
      65.0,       57.9601,      204.4298,      380.5981
      66.0,       57.9599,       88.7673,      165.2628
      67.0,       57.9601,       57.9711,      107.9280
      68.0,       57.9599,       57.2008,      106.4939
      69.0,       57.9601,       58.0552,      108.0845
      70.0,       35.9999,       57.9816,      107.9475
      71.0,       35.9999,       42.4955,       79.1161
      72.0,       36.0002,       36.5372,       68.0233
      73.0,       35.9999,       35.8645,       66.7710
      74.0,       35.9999,       35.9806,       66.9871
      75.0,       26.7600,       35.9841,       66.9936
      76.0,       26.7600,       29.8200,       55.5176
      77.0,       26.7602,       27.1130,       50.4778
      78.0,       26.7600,       26.6941,       49.6979
      79.0,       26.7600,       26.7303,       49.7653
      80.0,       21.5998,       26.7369,       49.7776
      81.0,       21.6003,       23.4234,       43.6086
      82.0,       21.5998,       21.8482,       40.6761
      83.0,       21.6003,       21.5578,       40.1354
      84.0,       21.5998,       21.5697,       40.1575
      85.0,       18.2399,       21.5752,       40.1677
      86.0,       18.2399,       19.4803,       36.2675
      87.0,       18.2404,       18.4267,       34.3061
      88.0,       18.2399,       18.2085,       33.8997
      89.0,       18.2399,       18.2103,       33.9030
      90.0,       15.9600,       18.2146,       33.9112
      91.0,       15.9600,       16.8269,       31.3276
      92.0,       15.9596,       16.0983,       29.9710
      93.0,       15.9600,       15.9333,       29.6638
      94.0,       15.9600,       15.9309,       29.6595
      95.0,       14.1598,       15.9344,       29.6659
      96.0,       14.1603,       14.8609,       27.6674
      97.0,       14.1598,       14.2781,       26.5824
      98.0,       14.1603,       14.1368,       26.3192
      99.0,       14.1598,       14.1321,       26.3105
     100.0,       12.7199,       14.1349,       26.3157
     101.0,       12.7204,       13.2921,       24.7466
     102.0,       12.7199,       12.8209,       23.8693
     103.0,       12.7204,       12.6997,       23.6437
     104.0,       12.7199,       12.6938,       23.6328
     105.0,       11.7597,       12.6961,       23.6371
     106.0,       11.7601,       12.1431,       22.6075
     107.0,       11.7597,       11.8260,       22.0172
     108.0,       11.7601,       11.7407,       21.8582
     109.0,       11.7597,       11.7354,       21.8484
     110.0,       10.7999,       11.7370,       21.8514
     111.0,       10.7999,       11.1917,       20.8361
     112.0,       10.8004,       10.8727,       20.2424
     113.0,       10.7999,       10.7838,       20.0768
     114.0,       10.7999,       10.7770,       20.0641
     115.0,       10.0802,       10.7786,       20.0671
     116.0,       10.0802,       10.3753,       19.3163
     117.0,       10.0797,       10.1347,       18.8683
     118.0,       10.0802,       10.0646,       18.7378
     119.0,       10.0802,       10.0586,       18.7267
     120.0,        0.0000,       10.0600,       18.7292
     121.0,        0.0000,        4.9046,        9.1312
     122.0,        0.0000,        1.9352,        3.6028
     123.0,        0.0000,        0.7309,        1.3608
     124.0,        0.0000,        0.2973,        0.5535
     125.0,        0.0000,        0.1320,        0.2457
     126.0,        0.0000,        0.0635,        0.1182
     127.0,        0.0000,        0.0332,        0.0617
     128.0,        0.0000,        0.0187,        0.0348
     129.0,        0.0000,        0.0113,        0.0210
     130.0,        0.0000,        0.0072,        0.0135
     131.0,        0.0000,        0.0049,        0.0092
     132.0,        0.0000,        0.0036,        0.0066
     133.0,        0.0000,        0.0027,        0.0050
     134.0,        0.0000,        0.0021,        0.0039
     135.0,        0.0000,        0.0017,        0.0031
     136.0,        0.0000,        0.0014,        0.0026
     137.0,        0.0000,        0.0011,        0.0021
     138.0,        0.0000,        0.0010,        0.0018
     139.0,        0.0000,        0.0008,        0.0015
     140.0,        0.0000,        0.0007,        0.0013
     141.0,        0.0000,        0.0006,        0.0011
     142.0,        0.0000,        0.0005,        0.0010
     143.0,        0.0000,        0.0005,        0.0009
     144.0,        0.0000,        0.0004,        0.0008
     145.0,        0.0000,        0.0004,        0.0007
     146.0,        0.0000,        0.0003,        0.0006
     147.0,        0.0000,        0.0003,        0.0005
     148.0,        0.0000,        0.0003,        0.0005
     149.0,        0.0000,        0.0002,        0.0004
     150.0,        0.0000,        0.0002,        0.0004
     151.0,        0.0000,        0.0002,        0.0004
     152.0,        0.0000,        0.0002,        0.0003
     153.0,        0.0000,        0.0002,        0.0003
     154.0,        0.0000,        0.0002,        0.0003
     155.0,        0.0000,        0.0001,        0.0003
     156.0,        0.0000,        0.0001,        0.0002
     157.0,        0.0000,        0.0001,        0.0002
     158.0,        0.0000,        0.0001,        0.0002
     159.0,        0.0000,        0.0001,        0.0002
     160.0,        0.0000,        0.0001,        0.0002
     161.0,        0.0000,        0.0001,        0.0002
     162.0,        0.0000,        0.0001,        0.0002
     163.0,        0.0000,        0.0001,        0.0002
     164.0,        0.0000,        0.0001,        0.0001
     165.0,        0.0000,        0.0001,        0.0001
     166.0,        0.0000,        0.0001,        0.0001
     167.0,        0.0000,        0.0001,        0.0001
     168.0,        0.0000,        0.0001,        0.0001
     169.0,        0.0000,        0.0001,        0.0001
     170.0,        0.0000,        0.0001,        0.0001
     171.0,        0.0000,        0.0001,        0.0001
     172.0,        0.0000,        0.0000,        0.0001
     173.0,        0.0000,        0.0000,        0.0001
     174.0,        0.0000,        0.0000,        0.0001
     175.0,        0.0000,        0.0000,        0.0001
     176.0,        0.0000,        0.0000,        0.0001
     177.0,        0.0000,        0.0000,        0.0001
     178.0,        0.0000,        0.0000,        0.0001
     179.0,        0.0000,        0.0000,        0.0001
     180.0,        0.0000,        0.0000,        0.0001
     181.0,        0.0000,        0.0000,        0.0001
     182.0,        0.0000,        0.0000,        0.0001
     183.0,        0.0000,        0.0000,        0.0001
     184.0,        0.0000,        0.0000,        0.0001
     185.0,        0.0000,        0.0000,        0.0000
     186.0,        0.0000,        0.0000,        0.0000
     187.0,        0.0000,        0.0000,        0.0000
     188.0,        0.0000,        0.0000,        0.0000
     189.0,        0.0000,        0.0000,        0.0000
     190.0,        0.0000,        0.0000,        0.0000
     191.0,        0.0000,        0.0000,        0.0000
     192.0,        0.0000,        0.0000,        0.0000
     193.0,        0.0000,        0.0000,        0.0000
     194.0,        0.0000,        0.0000,        0.0000
     195.0,        0.0000,        0.0000,        0.0000
     196.0,        0.0000,        0.0000,        0.0000
     197.0,        0.0000,        0.0000,        0.0000
     198.0,        0.0000,        0.0000,        0.0000
     199.0,        0.0000,        0.0000,        0.0000
     200.0,        0.0000,        0.0000,        0.0000
     201.0,        0.0000,        0.0000,        0.0000
     202.0,        0.0000,        0.0000,        0.0000
     203.0,        0.0000,        0.0000,        0.0000
     204.0,        0.0000,        0.0000,        0.0000
     205.0,        0.0000,        0.0000,        0.0000
