Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        5.9425,        4.2772
       2.0,       10.0800,        9.4879,        6.8291
       3.0,       10.0800,       10.1017,        7.2709
       4.0,       10.0800,       10.0577,        7.2392
       5.0,       10.8000,       10.0445,        7.2297
       6.0,       10.8000,       10.5701,        7.6080
       7.0,       10.8000,       10.7503,        7.7377
       8.0,       10.8000,       10.7691,        7.7513
       9.0,       10.8000,       10.7654,        7.7486
      10.0,       11.6400,       10.7650,        7.7483
      11.0,       11.6400,       11.3798,        8.1909
      12.0,       11.6400,       11.5853,        8.3388
      13.0,       11.6400,       11.6073,        8.3546
      14.0,       11.6400,       11.6029,        8.3514
      15.0,       12.8400,       11.6027,        8.3513
      16.0,       12.8400,       12.4903,        8.9901
      17.0,       12.8400,       12.7797,        9.1985
      18.0,       12.8400,       12.8087,        9.2193
      19.0,       12.8400,       12.8036,        9.2157
      20.0,       14.1600,       12.8046,        9.2164
      21.0,       14.1600,       13.7932,        9.9279
      22.0,       14.1600,       14.1049,       10.1523
      23.0,       14.1600,       14.1319,       10.1718
      24.0,       14.1600,       14.1251,       10.1668
      25.0,       15.9600,       14.1252,       10.1669
      26.0,       15.9600,       15.4879,       11.1477
      27.0,       15.9600,       15.9020,       11.4458
      28.0,       15.9600,       15.9320,       11.4673
      29.0,       15.9600,       15.9220,       11.4602
      30.0,       18.2400,       15.9223,       11.4604
      31.0,       18.2400,       17.6722,       12.7199
      32.0,       18.2400,       18.1810,       13.0862
      33.0,       18.2400,       18.2100,       13.1070
      34.0,       18.2400,       18.1975,       13.0980
      35.0,       21.6000,       18.1981,       13.0984
      36.0,       21.6000,       20.8184,       14.9845
      37.0,       21.6000,       21.5406,       15.5043
      38.0,       21.6000,       21.5685,       15.5244
      39.0,       21.6000,       21.5509,       15.5117
      40.0,       26.7600,       21.5529,       15.5131
      41.0,       26.7600,       25.6582,       18.4680
      42.0,       26.7600,       26.7128,       19.2271
      43.0,       26.7600,       26.7315,       19.2405
      44.0,       26.7600,       26.7085,       19.2240
      45.0,       36.0000,       26.7146,       19.2283
      46.0,       36.0001,       34.2557,       24.6562
      47.0,       36.0000,       36.0058,       25.9159
      48.0,       36.0000,       35.9827,       25.8993
      49.0,       36.0000,       35.9469,       25.8735
      50.0,       57.9600,       35.9578,       25.8814
      51.0,       57.9600,       54.5412,       39.2571
      52.0,       57.9600,       58.1756,       41.8730
      53.0,       57.9601,       57.9506,       41.7111
      54.0,       57.9600,       57.8973,       41.6727
      55.0,      204.3600,       57.9230,       41.6912
      56.0,      204.3600,      191.9110,      138.1317
      57.0,      204.3601,      207.0353,      149.0178
      58.0,      204.3600,      204.0746,      146.8867
      59.0,      204.3600,      204.2837,      147.0372
      60.0,      204.4800,      204.3454,      147.0817
      61.0,      204.4800,      204.4346,      147.1458
      62.0,      204.4802,      204.4476,      147.1552
      63.0,      204.4800,      204.4464,      147.1544
      64.0,      204.4800,      204.4463,      147.1543
      65.0,       57.9601,      204.4466,      147.1545
      66.0,       57.9599,       70.2961,       50.5970
      67.0,       57.9601,       55.5667,       39.9952
      68.0,       57.9599,       57.7940,       41.5983
      69.0,       57.9601,       58.0494,       41.7822
      70.0,       35.9999,       57.9151,       41.6855
      71.0,       35.9999,       39.2971,       28.2849
      72.0,       36.0002,       35.7828,       25.7554
      73.0,       35.9999,       35.9167,       25.8518
      74.0,       35.9999,       35.9955,       25.9085
      75.0,       26.7600,       35.9730,       25.8923
      76.0,       26.7600,       28.4144,       20.4518
      77.0,       26.7602,       26.7070,       19.2229
      78.0,       26.7600,       26.7020,       19.2193
      79.0,       26.7600,       26.7432,       19.2490
      80.0,       21.5998,       26.7348,       19.2429
      81.0,       21.6003,       22.6192,       16.2806
      82.0,       21.5998,       21.5854,       15.5365
      83.0,       21.6003,       21.5539,       15.5138
      84.0,       21.5998,       21.5796,       15.5324
      85.0,       18.2399,       21.5759,       15.5297
      86.0,       18.2399,       18.9483,       13.6384
      87.0,       18.2404,       18.2369,       13.1264
      88.0,       18.2399,       18.2011,       13.1006
      89.0,       18.2399,       18.2181,       13.1128
      90.0,       15.9600,       18.2165,       13.1117
      91.0,       15.9600,       16.4621,       11.8489
      92.0,       15.9596,       15.9595,       11.4872
      93.0,       15.9600,       15.9254,       11.4626
      94.0,       15.9600,       15.9375,       11.4714
      95.0,       14.1598,       15.9369,       11.4709
      96.0,       14.1603,       14.5709,       10.4877
      97.0,       14.1598,       14.1619,       10.1933
      98.0,       14.1603,       14.1284,       10.1692
      99.0,       14.1598,       14.1380,       10.1761
     100.0,       12.7199,       14.1375,       10.1758
     101.0,       12.7204,       13.0585,        9.3991
     102.0,       12.7199,       12.7227,        9.1574
     103.0,       12.7204,       12.6908,        9.1345
     104.0,       12.7199,       12.6984,        9.1399
     105.0,       11.7597,       12.6982,        9.1398
     106.0,       11.7601,       11.9862,        8.6273
     107.0,       11.7597,       11.7574,        8.4626
     108.0,       11.7601,       11.7332,        8.4452
     109.0,       11.7597,       11.7382,        8.4488
     110.0,       10.7999,       11.7381,        8.4487
     111.0,       10.7999,       11.0333,        7.9414
     112.0,       10.8004,       10.8005,        7.7739
     113.0,       10.7999,       10.7742,        7.7549
     114.0,       10.7999,       10.7786,        7.7581
     115.0,       10.0802,       10.7788,        7.7582
     116.0,       10.0802,       10.2550,        7.3812
     117.0,       10.0797,       10.0775,        7.2535
     118.0,       10.0802,       10.0553,        7.2375
     119.0,       10.0802,       10.0588,        7.2400
     120.0,        0.0000,       10.0592,        7.2403
     121.0,        0.0000,        3.3094,        2.3820
     122.0,        0.0000,        0.9576,        0.6892
     123.0,        0.0000,        0.2825,        0.2033
     124.0,        0.0000,        0.0934,        0.0672
     125.0,        0.0000,        0.0357,        0.0257
     126.0,        0.0000,        0.0156,        0.0113
     127.0,        0.0000,        0.0077,        0.0056
     128.0,        0.0000,        0.0043,        0.0031
     129.0,        0.0000,        0.0026,        0.0019
     130.0,        0.0000,        0.0018,        0.0013
     131.0,        0.0000,        0.0013,        0.0009
     132.0,        0.0000,        0.0010,        0.0007
     133.0,        0.0000,        0.0008,        0.0006
     134.0,        0.0000,        0.0006,        0.0005
     135.0,        0.0000,        0.0005,        0.0004
     136.0,        0.0000,        0.0004,        0.0003
     137.0,        0.0000,        0.0004,        0.0003
     138.0,        0.0000,        0.0003,        0.0002
     139.0,        0.0000,        0.0002,        0.0002
     140.0,        0.0000,        0.0002,        0.0001
     141.0,        0.0000,        0.0002,        0.0001
     142.0,        0.0000,        0.0001,        0.0001
     143.0,        0.0000,        0.0001,        0.0001
     144.0,        0.0000,        0.0001,        0.0001
     145.0,        0.0000,        0.0001,        0.0001
     146.0,        0.0000,        0.0001,        0.0001
     147.0,        0.0000,        0.0001,        0.0001
     148.0,        0.0000,        0.0001,        0.0000
     149.0,        0.0000,        0.0001,        0.0000
     150.0,        0.0000,        0.0000,        0.0000
     151.0,        0.0000,        0.0000,        0.0000
     152.0,        0.0000,        0.0000,        0.0000
     153.0,        0.0000,        0.0000,        0.0000
     154.0,        0.0000,        0.0000,        0.0000
     155.0,        0.0000,        0.0000,        0.0000
     156.0,        0.0000,        0.0000,        0.0000
     157.0,        0.0000,        0.0000,        0.0000
     158.0,        0.0000,        0.0000,        0.0000
     159.0,        0.0000,        0.0000,        0.0000
     160.0,        0.0000,        0.0000,        0.0000
     161.0,        0.0000,        0.0000,        0.0000
     162.0,        0.0000,        0.0000,        0.0000
     163.0,        0.0000,        0.0000,        0.0000
     164.0,        0.0000,        0.0000,        0.0000
     165.0,        0.0000,        0.0000,        0.0000
     166.0,        0.0000,        0.0000,        0.0000
     167.0,        0.0000,        0.0000,        0.0000
     168.0,        0.0000,        0.0000,        0.0000
     169.0,        0.0000,        0.0000,        0.0000
     170.0,        0.0000,        0.0000,        0.0000
     171.0,        0.0000,        0.0000,        0.0000
     172.0,        0.0000,        0.0000,        0.0000
     173.0,        0.0000,        0.0000,        0.0000
     174.0,        0.0000,        0.0000,        0.0000
     175.0,        0.0000,        0.0000,        0.0000
     176.0,        0.0000,        0.0000,        0.0000
     177.0,        0.0000,        0.0000,        0.0000
     178.0,        0.0000,        0.0000,        0.0000
     179.0,        0.0000,        0.0000,        0.0000
     180.0,        0.0000,        0.0000,        0.0000
     181.0,        0.0000,        0.0000,        0.0000
     182.0,        0.0000,        0.0000,        0.0000
     183.0,        0.0000,        0.0000,        0.0000
     184.0,        0.0000,        0.0000,        0.0000
     185.0,        0.0000,        0.0000,        0.0000
     186.0,        0.0000,        0.0000,        0.0000
     187.0,        0.0000,        0.0000,        0.0000
     188.0,        0.0000,        0.0000,        0.0000
     189.0,        0.0000,        0.0000,        0.0000
     190.0,        0.0000,        0.0000,        0.0000
     191.0,        0.0000,        0.0000,        0.0000
     192.0,        0.0000,        0.0000,        0.0000
     193.0,        0.0000,        0.0000,        0.0000
     194.0,        0.0000,        0.0000,        0.0000
     195.0,        0.0000,        0.0000,        0.0000
     196.0,        0.0000,        0.0000,        0.0000
     197.0,        0.0000,        0.0000,        0.0000
     198.0,        0.0000,        0.0000,        0.0000
     199.0,        0.0000,        0.0000,        0.0000
     200.0,        0.0000,        0.0000,        0.0000
     201.0,        0.0000,        0.0000,        0.0000
     202.0,        0.0000,        0.0000,        0.0000
     203.0,        0.0000,        0.0000,        0.0000
     204.0,        0.0000,        0.0000,        0.0000
     205.0,        0.0000,        0.0000,        0.0000
     206.0,        0.0000,        0.0000,        0.0000
     207.0,        0.0000,        0.0000,        0.0000
     208.0,        0.0000,        0.0000,        0.0000
     209.0,        0.0000,        0.0000,        0.0000
     210.0,        0.0000,        0.0000,        0.0000
     211.0,        0.0000,        0.0000,        0.0000
     212.0,        0.0000,        0.0000,        0.0000
     213.0,        0.0000,        0.0000,        0.0000
     214.0,        0.0000,        0.0000,        0.0000
     215.0,        0.0000,        0.0000,        0.0000
     216.0,        0.0000,        0.0000,        0.0000
     217.0,        0.0000,        0.0000,        0.0000
     218.0,        0.0000,        0.0000,        0.0000
     219.0,        0.0000,        0.0000,        0.0000
     220.0,        0.0000,        0.0000,        0.0000
     221.0,        0.0000,        0.0000,        0.0000
     222.0,        0.0000,        0.0000,        0.0000
     223.0,        0.0000,        0.0000,        0.0000
     224.0,        0.0000,        0.0000,        0.0000
     225.0,        0.0000,        0.0000,        0.0000
     226.0,        0.0000,        0.0000,        0.0000
     227.0,        0.0000,        0.0000,        0.0000
     228.0,        0.0000,        0.0000,        0.0000
     229.0,        0.0000,        0.0000,        0.0000
     230.0,        0.0000,        0.0000,        0.0000
     231.0,        0.0000,        0.0000,        0.0000
     232.0,        0.0000,        0.0000,        0.0000
     233.0,        0.0000,        0.0000,        0.0000
     234.0,        0.0000,        0.0000,        0.0000
     235.0,        0.0000,        0.0000,        0.0000
     236.0,        0.0000,        0.0000,        0.0000
     237.0,        0.0000,        0.0000,        0.0000
     238.0,        0.0000,        0.0000,        0.0000
     239.0,        0.0000,        0.0000,        0.0000
     240.0,        0.0000,        0.0000,        0.0000
     241.0,        0.0000,        0.0000,        0.0000
     242.0,        0.0000,        0.0000,        0.0000
     243.0,        0.0000,        0.0000,        0.0000
     244.0,        0.0000,        0.0000,        0.0000
     245.0,        0.0000,        0.0000,        0.0000
     246.0,        0.0000,        0.0000,        0.0000
     247.0,        0.0000,        0.0000,        0.0000
     248.0,        0.0000,        0.0000,        0.0000
     249.0,        0.0000,        0.0000,        0.0000
     250.0,        0.0000,        0.0000,        0.0000
     251.0,        0.0000,        0.0000,        0.0000
     252.0,        0.0000,        0.0000,        0.0000
     253.0,        0.0000,        0.0000,        0.0000
     254.0,        0.0000,        0.0000,        0.0000
     255.0,        0.0000,        0.0000,        0.0000
     256.0,        0.0000,        0.0000,        0.0000
     257.0,        0.0000,        0.0000,        0.0000
     258.0,        0.0000,        0.0000,        0.0000
     259.0,        0.0000,        0.0000,        0.0000
     260.0,        0.0000,        0.0000,        0.0000
     261.0,        0.0000,        0.0000,        0.0000
     262.0,        0.0000,        0.0000,        0.0000
     263.0,        0.0000,        0.0000,        0.0000
     264.0,        0.0000,        0.0000,        0.0000
     265.0,        0.0000,        0.0000,        0.0000
     266.0,        0.0000,        0.0000,        0.0000
     267.0,        0.0000,        0.0000,        0.0000
     268.0,        0.0000,        0.0000,        0.0000
     269.0,        0.0000,        0.0000,        0.0000
     270.0,        0.0000,        0.0000,        0.0000
     271.0,        0.0000,        0.0000,        0.0000
     272.0,        0.0000,        0.0000,        0.0000
     273.0,        0.0000,        0.0000,        0.0000
     274.0,        0.0000,        0.0000,        0.0000
     275.0,        0.0000,        0.0000,        0.0000
     276.0,        0.0000,        0.0000,        0.0000
     277.0,        0.0000,        0.0000,        0.0000
     278.0,        0.0000,        0.0000,        0.0000
     279.0,        0.0000,        0.0000,        0.0000
     280.0,        0.0000,        0.0000,        0.0000
     281.0,        0.0000,        0.0000,        0.0000
     282.0,        0.0000,        0.0000,        0.0000
     283.0,        0.0000,        0.0000,        0.0000
     284.0,        0.0000,        0.0000,        0.0000
     285.0,        0.0000,        0.0000,        0.0000
     286.0,        0.0000,        0.0000,        0.0000
     287.0,        0.0000,        0.0000,        0.0000
     288.0,        0.0000,        0.0000,        0.0000
     289.0,        0.0000,        0.0000,        0.0000
     290.0,        0.0000,        0.0000,        0.0000
     291.0,        0.0000,        0.0000,        0.0000
     292.0,        0.0000,        0.0000,        0.0000
     293.0,        0.0000,        0.0000,        0.0000
     294.0,        0.0000,        0.0000,        0.0000
     295.0,        0.0000,        0.0000,        0.0000
     296.0,        0.0000,        0.0000,        0.0000
     297.0,        0.0000,        0.0000,        0.0000
     298.0,        0.0000,        0.0000,        0.0000
     299.0,        0.0000,        0.0000,        0.0000
     300.0,        0.0000,        0.0000,        0.0000
     301.0,        0.0000,        0.0000,        0.0000
     302.0,        0.0000,        0.0000,        0.0000
     303.0,        0.0000,        0.0000,        0.0000
     304.0,        0.0000,        0.0000,        0.0000
     305.0,        0.0000,        0.0000,        0.0000
     306.0,        0.0000,        0.0000,        0.0000
     307.0,        0.0000,        0.0000,        0.0000
     308.0,        0.0000,        0.0000,        0.0000
     309.0,        0.0000,        0.0000,        0.0000
     310.0,        0.0000,        0.0000,        0.0000
     311.0,        0.0000,        0.0000,        0.0000
     312.0,        0.0000,        0.0000,        0.0000
     313.0,        0.0000,        0.0000,        0.0000
     314.0,        0.0000,        0.0000,        0.0000
     315.0,        0.0000,        0.0000,        0.0000
     316.0,        0.0000,        0.0000,        0.0000
     317.0,        0.0000,        0.0000,        0.0000
     318.0,        0.0000,        0.0000,        0.0000
     319.0,        0.0000,        0.0000,        0.0000
     320.0,        0.0000,        0.0000,        0.0000
