Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,       0.00000
       1.0,       10.0800,        8.2485,       2.68856
       2.0,       10.0800,       10.2307,       3.33465
       3.0,       10.0800,       10.0712,       3.28265
       4.0,       10.0800,       10.0531,       3.27675
       5.0,       10.8000,       10.0619,       3.27961
       6.0,       10.8000,       10.7158,       3.49275
       7.0,       10.8000,       10.7925,       3.51774
       8.0,       10.8000,       10.7788,       3.51329
       9.0,       10.8000,       10.7786,       3.51323
      10.0,       11.6400,       10.7791,       3.51340
      11.0,       11.6400,       11.5478,       3.76393
      12.0,       11.6400,       11.6333,       3.79180
      13.0,       11.6400,       11.6170,       3.78649
      14.0,       11.6400,       11.6171,       3.78653
      15.0,       12.8400,       11.6178,       3.78676
      16.0,       12.8400,       12.7229,       4.14696
      17.0,       12.8400,       12.8387,       4.18469
      18.0,       12.8400,       12.8152,       4.17703
      19.0,       12.8400,       12.8162,       4.17738
      20.0,       14.1600,       12.8177,       4.17786
      21.0,       14.1600,       14.0424,       4.57703
      22.0,       14.1600,       14.1620,       4.61601
      23.0,       14.1600,       14.1358,       4.60747
      24.0,       14.1600,       14.1371,       4.60791
      25.0,       15.9600,       14.1381,       4.60824
      26.0,       15.9600,       15.8200,       5.15643
      27.0,       15.9600,       15.9698,       5.20527
      28.0,       15.9600,       15.9331,       5.19331
      29.0,       15.9600,       15.9353,       5.19402
      30.0,       18.2400,       15.9364,       5.19438
      31.0,       18.2400,       18.0848,       5.89464
      32.0,       18.2400,       18.2562,       5.95051
      33.0,       18.2400,       18.2091,       5.93515
      34.0,       18.2400,       18.2127,       5.93633
      35.0,       21.6000,       18.2138,       5.93669
      36.0,       21.6000,       21.4116,       6.97897
      37.0,       21.6000,       21.6318,       7.05075
      38.0,       21.6000,       21.5621,       7.02802
      39.0,       21.6000,       21.5691,       7.03033
      40.0,       26.7600,       21.5707,       7.03084
      41.0,       26.7600,       26.5422,       8.65127
      42.0,       26.7600,       26.8188,       8.74142
      43.0,       26.7600,       26.7139,       8.70725
      44.0,       26.7600,       26.7289,       8.71213
      45.0,       36.0000,       26.7317,       8.71304
      46.0,       36.0001,       35.7747,      11.66055
      47.0,       36.0000,       36.1218,      11.77368
      48.0,       36.0000,       35.9407,      11.71465
      49.0,       36.0000,       35.9719,      11.72481
      50.0,       57.9600,       35.9737,      11.72543
      51.0,       57.9600,       57.9490,      18.88814
      52.0,       57.9600,       58.2370,      18.98201
      53.0,       57.9601,       57.8523,      18.85660
      54.0,       57.9600,       57.9394,      18.88499
      55.0,      204.3600,       57.9356,      18.88377
      56.0,      204.3600,      211.5121,      68.94111
      57.0,      204.3601,      205.0952,      66.84955
      58.0,      204.3600,      203.8867,      66.45567
      59.0,      204.3600,      204.4396,      66.63586
      60.0,      204.4800,      204.3220,      66.59752
      61.0,      204.4800,      204.4674,      66.64494
      62.0,      204.4802,      204.4589,      66.64215
      63.0,      204.4800,      204.4579,      66.64184
      64.0,      204.4800,      204.4585,      66.64201
      65.0,       57.9601,      204.4586,      66.64206
      66.0,       57.9599,       51.6300,      16.82847
      67.0,       57.9601,       56.2136,      18.32248
      68.0,       57.9599,       58.4427,      19.04904
      69.0,       57.9601,       57.8875,      18.86809
      70.0,       35.9999,       57.9410,      18.88552
      71.0,       35.9999,       36.0018,      11.73457
      72.0,       36.0002,       35.6431,      11.61765
      73.0,       35.9999,       36.0567,      11.75246
      74.0,       35.9999,       35.9822,      11.72818
      75.0,       26.7600,       35.9816,      11.72797
      76.0,       26.7600,       26.9468,       8.78314
      77.0,       26.7602,       26.5866,       8.66576
      78.0,       26.7600,       26.7714,       8.72598
      79.0,       26.7600,       26.7452,       8.71744
      80.0,       21.5998,       26.7426,       8.71661
      81.0,       21.6003,       21.7733,       7.09687
      82.0,       21.5998,       21.4928,       7.00546
      83.0,       21.6003,       21.5974,       7.03956
      84.0,       21.5998,       21.5860,       7.03581
      85.0,       18.2399,       21.5833,       7.03496
      86.0,       18.2399,       18.3860,       5.99282
