Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,       0.00000
       1.0,       10.0800,        8.4297,       2.54679
       2.0,       10.0800,       10.2390,       3.09340
       3.0,       10.0800,       10.0539,       3.03749
       4.0,       10.0800,       10.0445,       3.03466
       5.0,       10.8000,       10.0524,       3.03703
       6.0,       10.8000,       10.7162,       3.23759
       7.0,       10.8000,       10.7825,       3.25763
       8.0,       10.8000,       10.7681,       3.25327
       9.0,       10.8000,       10.7684,       3.25336
      10.0,       11.6400,       10.7689,       3.25350
      11.0,       11.6400,       11.5491,       3.48923
      12.0,       11.6400,       11.6225,       3.51139
      13.0,       11.6400,       11.6055,       3.50625
      14.0,       11.6400,       11.6062,       3.50648
      15.0,       12.8400,       11.6069,       3.50669
      16.0,       12.8400,       12.7285,       3.84554
      17.0,       12.8400,       12.8272,       3.87536
      18.0,       12.8400,       12.8035,       3.86821
      19.0,       12.8400,       12.8064,       3.86908
      20.0,       14.1600,       12.8087,       3.86978
      21.0,       14.1600,       14.0521,       4.24541
      22.0,       14.1600,       14.1530,       4.27590
      23.0,       14.1600,       14.1263,       4.26785
      24.0,       14.1600,       14.1287,       4.26857
      25.0,       15.9600,       14.1297,       4.26886
      26.0,       15.9600,       15.8355,       4.78423
      27.0,       15.9600,       15.9597,       4.82176
      28.0,       15.9600,       15.9228,       4.81059
      29.0,       15.9600,       15.9262,       4.81163
      30.0,       18.2400,       15.9272,       4.81194
      31.0,       18.2400,       18.1054,       5.47000
      32.0,       18.2400,       18.2445,       5.51202
      33.0,       18.2400,       18.1975,       5.49784
      34.0,       18.2400,       18.2027,       5.49940
      35.0,       21.6000,       18.2036,       5.49967
      36.0,       21.6000,       21.4440,       6.47867
      37.0,       21.6000,       21.6169,       6.53091
      38.0,       21.6000,       21.5485,       6.51023
      39.0,       21.6000,       21.5576,       6.51300
      40.0,       26.7600,       21.5590,       6.51342
      41.0,       26.7600,       26.5942,       8.03465
      42.0,       26.7600,       26.7993,       8.09660
      43.0,       26.7600,       26.6985,       8.06615
      44.0,       26.7600,       26.7167,       8.07166
      45.0,       36.0000,       26.7197,       8.07256
      46.0,       36.0000,       35.8722,      10.83772
      47.0,       36.0000,       36.0944,      10.90484
      48.0,       36.0000,       35.9246,      10.85356
      49.0,       36.0000,       35.9606,      10.86441
      50.0,       57.9600,       35.9626,      10.86502
      51.0,       57.9600,       58.1793,      17.57715
      52.0,       57.9600,       58.1805,      17.57751
      53.0,       57.9601,       57.8344,      17.47293
      54.0,       57.9600,       57.9285,      17.50139
      55.0,      204.3600,       57.9249,      17.50029
      56.0,      204.3600,      212.8285,      64.29981
      57.0,      204.3601,      204.7247,      61.85149
      58.0,      204.3600,      203.8985,      61.60189
      59.0,      204.3600,      204.4308,      61.76269
      60.0,      204.4800,      204.3123,      61.72690
      61.0,      204.4800,      204.4606,      61.77170
      62.0,      204.4802,      204.4504,      61.76861
      63.0,      204.4800,      204.4496,      61.76839
      64.0,      204.4800,      204.4501,      61.76854
      65.0,       57.9601,      204.4504,      61.76862
      66.0,       57.9599,       50.3093,      15.19947
      67.0,       57.9601,       56.5098,      17.07276
      68.0,       57.9599,       58.4571,      17.66107
      69.0,       57.9601,       57.8766,      17.48570
      70.0,       35.9999,       57.9387,      17.50446
      71.0,       35.9999,       35.7554,      10.80244
      72.0,       36.0002,       35.6760,      10.77846
      73.0,       35.9999,       36.0599,      10.89443
      74.0,       35.9999,       35.9761,      10.86912
      75.0,       26.7600,       35.9763,      10.86919
      76.0,       26.7600,       26.8323,       8.10659
      77.0,       26.7602,       26.5944,       8.03472
      78.0,       26.7600,       26.7706,       8.08794
      79.0,       26.7600,       26.7393,       8.07848
      80.0,       21.5998,       26.7371,       8.07782
      81.0,       21.6003,       21.7041,       6.55724
      82.0,       21.5998,       21.4934,       6.49358
      83.0,       21.6003,       21.5949,       6.52426
      84.0,       21.5998,       21.5801,       6.51979
      85.0,       18.2399,       21.5777,       6.51906
      86.0,       18.2399,       18.3376,       5.54015
      87.0,       18.2404,       18.1613,       5.48689
      88.0,       18.2399,       18.2292,       5.50740
      89.0,       18.2399,       18.2202,       5.50468
      90.0,       15.9600,       18.2184,       5.50414
      91.0,       15.9600,       16.0403,       4.84609
      92.0,       15.9596,       15.8995,       4.80357
      93.0,       15.9600,       15.9451,       4.81733
      94.0,       15.9600,       15.9404,       4.81593
      95.0,       14.1598,       15.9390,       4.81551
      96.0,       14.1603,       14.2330,       4.30008
      97.0,       14.1598,       14.1083,       4.26241
      98.0,       14.1603,       14.1442,       4.27324
      99.0,       14.1598,       14.1412,       4.27234
     100.0,       12.7199,       14.1395,       4.27184
     101.0,       12.7204,       12.7850,       3.86260
     102.0,       12.7199,       12.6752,       3.82944
     103.0,       12.7204,       12.7036,       3.83802
     104.0,       12.7199,       12.7018,       3.83747
     105.0,       11.7597,       12.7003,       3.83701
     106.0,       11.7601,       11.8025,       3.56578
     107.0,       11.7597,       11.7238,       3.54199
