Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        6.6333,        3.8196
       2.0,       10.0800,        9.8161,        5.6523
       3.0,       10.0800,       10.1138,        5.8237
       4.0,       10.0800,       10.0460,        5.7846
       5.0,       10.8000,       10.0455,        5.7844
       6.0,       10.8000,       10.6108,        6.1099
       7.0,       10.8000,       10.7631,        6.1976
       8.0,       10.8000,       10.7688,        6.2009
       9.0,       10.8000,       10.7649,        6.1986
      10.0,       11.6400,       10.7650,        6.1987
      11.0,       11.6400,       11.4268,        6.5797
      12.0,       11.6400,       11.6015,        6.6804
      13.0,       11.6400,       11.6067,        6.6833
      14.0,       11.6400,       11.6022,        6.6808
      15.0,       12.8400,       11.6026,        6.6810
      16.0,       12.8400,       12.5565,        7.2303
      17.0,       12.8400,       12.8006,        7.3708
      18.0,       12.8400,       12.8055,        7.3736
      19.0,       12.8400,       12.7996,        7.3702
      20.0,       14.1600,       12.8006,        7.3708
      21.0,       14.1600,       13.8608,        7.9813
      22.0,       14.1600,       14.1241,        8.1329
      23.0,       14.1600,       14.1248,        8.1333
      24.0,       14.1600,       14.1189,        8.1299
      25.0,       15.9600,       14.1202,        8.1307
      26.0,       15.9600,       15.5811,        8.9719
      27.0,       15.9600,       15.9257,        9.1703
      28.0,       15.9600,       15.9245,        9.1696
      29.0,       15.9600,       15.9166,        9.1650
      30.0,       18.2400,       15.9183,        9.1660
      31.0,       18.2400,       17.7911,       10.2444
      32.0,       18.2400,       18.2101,       10.4857
      33.0,       18.2400,       18.2022,       10.4811
      34.0,       18.2400,       18.1928,       10.4757
      35.0,       21.6000,       18.1948,       10.4769
      36.0,       21.6000,       20.9936,       12.0885
      37.0,       21.6000,       21.5800,       12.4261
      38.0,       21.6000,       21.5577,       12.4133
      39.0,       21.6000,       21.5453,       12.4061
      40.0,       26.7600,       21.5485,       12.4080
      41.0,       26.7600,       25.9216,       14.9260
      42.0,       26.7600,       26.7606,       15.4092
      43.0,       26.7600,       26.7087,       15.3793
      44.0,       26.7600,       26.6932,       15.3704
      45.0,       36.0000,       26.6983,       15.3733
      46.0,       36.0000,       34.7043,       19.9833
      47.0,       36.0000,       36.0576,       20.7625
      48.0,       36.0000,       35.9301,       20.6891
      49.0,       36.0000,       35.9130,       20.6793
      50.0,       57.9600,       35.9235,       20.6853
      51.0,       57.9600,       55.5703,       31.9983
      52.0,       57.9600,       58.2385,       33.5346
      53.0,       57.9601,       57.8496,       33.3107
      54.0,       57.9600,       57.8534,       33.3129
      55.0,      204.3600,       57.8818,       33.3292
      56.0,      204.3600,      198.1391,      114.0917
      57.0,      204.3601,      206.7137,      119.0291
      58.0,      204.3600,      203.7845,      117.3423
      59.0,      204.3600,      204.2835,      117.6297
      60.0,      204.4800,      204.3071,      117.6433
      61.0,      204.4800,      204.4126,      117.7040
      62.0,      204.4802,      204.4210,      117.7089
      63.0,      204.4800,      204.4189,      117.7076
      64.0,      204.4800,      204.4199,      117.7082
      65.0,       57.9601,      204.4210,      117.7088
      66.0,       57.9599,       64.3798,       37.0709
      67.0,       57.9601,       55.3045,       31.8452
      68.0,       57.9599,       58.1205,       33.4667
      69.0,       57.9601,       58.0287,       33.4139
      70.0,       35.9999,       57.9093,       33.3451
      71.0,       35.9999,       38.2539,       22.0272
      72.0,       36.0002,       35.6265,       20.5143
      73.0,       35.9999,       35.9585,       20.7055
      74.0,       35.9999,       35.9867,       20.7217
      75.0,       26.7600,       35.9614,       20.7072
      76.0,       26.7600,       27.9442,       16.0907
      77.0,       26.7602,       26.6088,       15.3218
      78.0,       26.7600,       26.7124,       15.3815
      79.0,       26.7600,       26.7347,       15.3943
      80.0,       21.5998,       26.7235,       15.3878
      81.0,       21.6003,       22.3441,       12.8661
      82.0,       21.5998,       21.5153,       12.3889
      83.0,       21.6003,       21.5549,       12.4116
      84.0,       21.5998,       21.5718,       12.4214
      85.0,       18.2399,       21.5654,       12.4177
      86.0,       18.2399,       18.7625,       10.8037
      87.0,       18.2404,       18.1823,       10.4697
      88.0,       18.2399,       18.1980,       10.4787
      89.0,       18.2399,       18.2104,       10.4858
      90.0,       15.9600,       18.2068,       10.4837
      91.0,       15.9600,       16.3312,        9.4038
      92.0,       15.9596,       15.9163,        9.1649
      93.0,       15.9600,       15.9199,        9.1669
      94.0,       15.9600,       15.9297,        9.1726
