Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,       0.00000
       1.0,       10.0800,        7.4759,       3.22854
       2.0,       10.0800,       10.0864,       4.35593
       3.0,       10.0800,       10.0911,       4.35794
       4.0,       10.0800,       10.0392,       4.33555
       5.0,       10.8000,       10.0477,       4.33922
       6.0,       10.8000,       10.6593,       4.60332
       7.0,       10.8000,       10.7741,       4.65293
       8.0,       10.8000,       10.7670,       4.64985
       9.0,       10.8000,       10.7646,       4.64882
      10.0,       11.6400,       10.7651,       4.64905
      11.0,       11.6400,       11.4831,       4.95911
      12.0,       11.6400,       11.6137,       5.01552
      13.0,       11.6400,       11.6044,       5.01149
      14.0,       11.6400,       11.6019,       5.01043
      15.0,       12.8400,       11.6027,       5.01078
      16.0,       12.8400,       12.6362,       5.45709
      17.0,       12.8400,       12.8166,       5.53499
      18.0,       12.8400,       12.8019,       5.52864
      19.0,       12.8400,       12.7990,       5.52738
      20.0,       14.1600,       12.8002,       5.52794
      21.0,       14.1600,       13.9466,       6.02302
      22.0,       14.1600,       14.1371,       6.10527
      23.0,       14.1600,       14.1195,       6.09769
      24.0,       14.1600,       14.1170,       6.09661
      25.0,       15.9600,       14.1187,       6.09732
      26.0,       15.9600,       15.6962,       6.77858
      27.0,       15.9600,       15.9436,       6.88542
      28.0,       15.9600,       15.9173,       6.87407
      29.0,       15.9600,       15.9146,       6.87289
      30.0,       18.2400,       15.9167,       6.87380
      31.0,       18.2400,       17.9352,       7.74551
      32.0,       18.2400,       18.2300,       7.87284
      33.0,       18.2400,       18.1934,       7.85705
      34.0,       18.2400,       18.1909,       7.85595
      35.0,       21.6000,       18.1932,       7.85697
      36.0,       21.6000,       21.2030,       9.15677
      37.0,       21.6000,       21.6046,       9.33019
      38.0,       21.6000,       21.5456,       9.30474
      39.0,       21.6000,       21.5436,       9.30387
      40.0,       26.7600,       21.5468,       9.30522
      41.0,       26.7600,       26.2364,      11.33049
      42.0,       26.7600,       26.7891,      11.56921
      43.0,       26.7600,       26.6914,      11.52699
      44.0,       26.7600,       26.6920,      11.52725
      45.0,       36.0000,       26.6963,      11.52911
      46.0,       36.0000,       35.2509,      15.22354
      47.0,       36.0000,       36.0882,      15.58510
      48.0,       36.0000,       35.9024,      15.50489
      49.0,       36.0000,       35.9134,      15.50964
      50.0,       57.9600,       35.9208,      15.51281
      51.0,       57.9600,       56.8069,      24.53273
      52.0,       57.9600,       58.2442,      25.15347
      53.0,       57.9601,       57.7989,      24.96113
      54.0,       57.9600,       57.8615,      24.98817
      55.0,      204.3600,       57.8781,      24.99535
      56.0,      204.3600,      205.2836,      88.65415
      57.0,      204.3601,      205.9524,      88.94298
      58.0,      204.3600,      203.6987,      87.96970
      59.0,      204.3600,      204.3414,      88.24725
      60.0,      204.4800,      204.2894,      88.22479
      61.0,      204.4800,      204.4175,      88.28013
      62.0,      204.4802,      204.4180,      88.28036
      63.0,      204.4800,      204.4158,      88.27937
      64.0,      204.4800,      204.4172,      88.28000
      65.0,       57.9601,      204.4185,      88.28054
      66.0,       57.9599,       57.5604,      24.85816
      67.0,       57.9601,       55.5657,      23.99672
      68.0,       57.9599,       58.3769,      25.21074
      69.0,       57.9601,       57.9544,      25.02829
      70.0,       35.9999,       57.9123,      25.01012
      71.0,       35.9999,       37.0433,      15.99757
      72.0,       36.0002,       35.5750,      15.36348
      73.0,       35.9999,       36.0108,      15.55171
      74.0,       35.9999,       35.9753,      15.53637
      75.0,       26.7600,       35.9588,      15.52923
      76.0,       26.7600,       27.4017,      11.83377
      77.0,       26.7602,       26.5616,      11.47094
      78.0,       26.7600,       26.7360,      11.54624
      79.0,       26.7600,       26.7299,      11.54362
      80.0,       21.5998,       26.7210,      11.53976
      81.0,       21.6003,       22.0295,       9.51369
      82.0,       21.5998,       21.4775,       9.27532
      83.0,       21.6003,       21.5679,       9.31436
      84.0,       21.5998,       21.5690,       9.31485
      85.0,       18.2399,       21.5632,       9.31231
      86.0,       18.2399,       18.5518,       8.01180
      87.0,       18.2404,       18.1513,       7.83886
      88.0,       18.2399,       18.2062,       7.86255
      89.0,       18.2399,       18.2084,       7.86351
      90.0,       15.9600,       18.2045,       7.86182
      91.0,       15.9600,       16.1850,       6.98968
      92.0,       15.9596,       15.8913,       6.86285
      93.0,       15.9600,       15.9249,       6.87734
      94.0,       15.9600,       15.9281,       6.87873
      95.0,       14.1598,       15.9255,       6.87761
      96.0,       14.1603,       14.3471,       6.19595
      97.0,       14.1598,       14.1013,       6.08983
      98.0,       14.1603,       14.1256,       6.10030
      99.0,       14.1598,       14.1291,       6.10184
     100.0,       12.7199,       14.1268,       6.10085
     101.0,       12.7204,       12.8761,       5.56070
     102.0,       12.7199,       12.6696,       5.47151
     103.0,       12.7204,       12.6873,       5.47914
     104.0,       12.7199,       12.6910,       5.48076
     105.0,       11.7597,       12.6893,       5.48004
     106.0,       11.7601,       11.8619,       5.12270
     107.0,       11.7597,       11.7187,       5.06087
     108.0,       11.7601,       11.7294,       5.06549
     109.0,       11.7597,       11.7323,       5.06674
     110.0,       10.7999,       11.7311,       5.06623
     111.0,       10.7999,       10.9098,       4.71154
     112.0,       10.8004,       10.7615,       4.64749
     113.0,       10.7999,       10.7718,       4.65192
     114.0,       10.7999,       10.7744,       4.65303
     115.0,       10.0802,       10.7734,       4.65262
     116.0,       10.0802,       10.1617,       4.38844
     117.0,       10.0797,       10.0469,       4.33889
     118.0,       10.0802,       10.0532,       4.34157
     119.0,       10.0802,       10.0558,       4.34271
     120.0,        0.0000,       10.0552,       4.34246
     121.0,        0.0000,        2.1600,       0.93281
     122.0,        0.0000,        0.3876,       0.16737
     123.0,        0.0000,        0.0768,       0.03315
     124.0,        0.0000,        0.0197,       0.00852
     125.0,        0.0000,        0.0068,       0.00293
     126.0,        0.0000,        0.0031,       0.00134
     127.0,        0.0000,        0.0019,       0.00082
     128.0,        0.0000,        0.0015,       0.00064
     129.0,        0.0000,        0.0013,       0.00056
     130.0,        0.0000,        0.0011,       0.00048
     131.0,        0.0000,        0.0009,       0.00040
     132.0,        0.0000,        0.0007,       0.00032
     133.0,        0.0000,        0.0006,       0.00025
     134.0,        0.0000,        0.0005,       0.00020
     135.0,        0.0000,        0.0004,       0.00016
     136.0,        0.0000,        0.0003,       0.00014
     137.0,        0.0000,        0.0003,       0.00011
     138.0,        0.0000,        0.0002,       0.00010
     139.0,        0.0000,        0.0002,       0.00008
     140.0,        0.0000,        0.0002,       0.00007
     141.0,        0.0000,        0.0001,       0.00006
     142.0,        0.0000,        0.0001,       0.00006
     143.0,        0.0000,        0.0001,       0.00005
     144.0,        0.0000,        0.0001,       0.00004
     145.0,        0.0000,        0.0001,       0.00004
     146.0,        0.0000,        0.0001,       0.00004
     147.0,        0.0000,        0.0001,       0.00003
     148.0,        0.0000,        0.0001,       0.00003
     149.0,        0.0000,        0.0001,       0.00003
