Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        6.5173,        3.8967
       2.0,       10.0800,        9.7711,        5.8421
       3.0,       10.0800,       10.1163,        6.0485
       4.0,       10.0800,       10.0498,        6.0087
       5.0,       10.8000,       10.0474,        6.0073
       6.0,       10.8000,       10.6064,        6.3415
       7.0,       10.8000,       10.7633,        6.4353
       8.0,       10.8000,       10.7713,        6.4401
       9.0,       10.8000,       10.7672,        6.4377
      10.0,       11.6400,       10.7673,        6.4377
      11.0,       11.6400,       11.4215,        6.8288
      12.0,       11.6400,       11.6017,        6.9366
      13.0,       11.6400,       11.6094,        6.9412
      14.0,       11.6400,       11.6049,        6.9385
      15.0,       12.8400,       11.6053,        6.9387
      16.0,       12.8400,       12.5485,        7.5027
      17.0,       12.8400,       12.8008,        7.6535
      18.0,       12.8400,       12.8093,        7.6586
      19.0,       12.8400,       12.8034,        7.6551
      20.0,       14.1600,       12.8044,        7.6557
      21.0,       14.1600,       13.8529,        8.2826
      22.0,       14.1600,       14.1231,        8.4441
      23.0,       14.1600,       14.1293,        8.4478
      24.0,       14.1600,       14.1230,        8.4441
      25.0,       15.9600,       14.1242,        8.4448
      26.0,       15.9600,       15.5694,        9.3088
      27.0,       15.9600,       15.9265,        9.5223
      28.0,       15.9600,       15.9299,        9.5244
      29.0,       15.9600,       15.9214,        9.5193
      30.0,       18.2400,       15.9229,        9.5202
      31.0,       18.2400,       17.7759,       10.6281
      32.0,       18.2400,       18.2106,       10.8880
      33.0,       18.2400,       18.2080,       10.8864
      34.0,       18.2400,       18.1977,       10.8803
      35.0,       21.6000,       18.1996,       10.8814
      36.0,       21.6000,       20.9696,       12.5376
      37.0,       21.6000,       21.5797,       12.9024
      38.0,       21.6000,       21.5645,       12.8933
      39.0,       21.6000,       21.5509,       12.8851
      40.0,       26.7600,       21.5538,       12.8869
      41.0,       26.7600,       25.8836,       15.4756
      42.0,       26.7600,       26.7599,       15.9996
      43.0,       26.7600,       26.7174,       15.9741
      44.0,       26.7600,       26.6998,       15.9637
      45.0,       36.0000,       26.7047,       15.9666
      46.0,       36.0000,       34.6356,       20.7084
      47.0,       36.0000,       36.0568,       21.5581
      48.0,       36.0000,       35.9429,       21.4900
      49.0,       36.0000,       35.9219,       21.4775
      50.0,       57.9600,       35.9328,       21.4840
      51.0,       57.9600,       55.4102,       33.1294
      52.0,       57.9600,       58.2438,       34.8236
      53.0,       57.9601,       57.8750,       34.6031
      54.0,       57.9600,       57.8688,       34.5994
      55.0,      204.3600,       57.8957,       34.6155
      56.0,      204.3600,      197.1668,      117.8848
      57.0,      204.3601,      206.8351,      123.6654
      58.0,      204.3600,      203.8556,      121.8840
      59.0,      204.3600,      204.2994,      122.1493
      60.0,      204.4800,      204.3185,      122.1608
      61.0,      204.4800,      204.4173,      122.2198
      62.0,      204.4802,      204.4271,      122.2257
      63.0,      204.4800,      204.4253,      122.2246
      64.0,      204.4800,      204.4261,      122.2251
      65.0,       57.9601,      204.4272,      122.2257
      66.0,       57.9598,       65.3199,       39.0544
      67.0,       57.9601,       55.2853,       33.0547
      68.0,       57.9598,       58.0487,       34.7070
      69.0,       57.9601,       58.0209,       34.6903
      70.0,       35.9999,       57.9024,       34.6195
      71.0,       35.9999,       38.4186,       22.9703
      72.0,       36.0002,       35.6409,       21.3095
      73.0,       35.9999,       35.9487,       21.4935
      74.0,       35.9999,       35.9870,       21.5164
      75.0,       26.7600,       35.9622,       21.5016
      76.0,       26.7600,       28.0195,       16.7527
      77.0,       26.7602,       26.6202,       15.9161
      78.0,       26.7600,       26.7097,       15.9696
      79.0,       26.7600,       26.7362,       15.9854
      80.0,       21.5998,       26.7256,       15.9791
      81.0,       21.6003,       22.3892,       13.3863
      82.0,       21.5998,       21.5248,       12.8695
      83.0,       21.6003,       21.5547,       12.8874
      84.0,       21.5998,       21.5737,       12.8988
      85.0,       18.2399,       21.5679,       12.8953
      86.0,       18.2399,       18.7935,       11.2365
      87.0,       18.2404,       18.1905,       10.8760
      88.0,       18.2399,       18.1990,       10.8810
      89.0,       18.2399,       18.2126,       10.8892
      90.0,       15.9600,       18.2093,       10.8872
      91.0,       15.9600,       16.3535,        9.7777
      92.0,       15.9596,       15.9232,        9.5204
      93.0,       15.9600,       15.9214,        9.5193
      94.0,       15.9600,       15.9320,        9.5257
      95.0,       14.1598,       15.9302,        9.5245
      96.0,       14.1603,       14.4830,        8.6593
      97.0,       14.1598,       14.1302,        8.4483
      98.0,       14.1603,       14.1239,        8.4446
      99.0,       14.1598,       14.1329,        8.4500
     100.0,       12.7199,       14.1315,        8.4491
     101.0,       12.7204,       12.9871,        7.7649
     102.0,       12.7199,       12.6957,        7.5907
     103.0,       12.7204,       12.6870,        7.5855
     104.0,       12.7199,       12.6948,        7.5901
     105.0,       11.7597,       12.6939,        7.5896
     106.0,       11.7601,       11.9381,        7.1377
     107.0,       11.7597,       11.7385,        7.0184
     108.0,       11.7601,       11.7305,        7.0136
     109.0,       11.7597,       11.7359,        7.0168
     110.0,       10.7999,       11.7353,        7.0164
     111.0,       10.7999,       10.9863,        6.5686
     112.0,       10.8004,       10.7821,        6.4466
     113.0,       10.7999,       10.7726,        6.4409
     114.0,       10.7999,       10.7776,        6.4439
     115.0,       10.0802,       10.7772,        6.4436
     116.0,       10.0802,       10.2202,        6.1106
     117.0,       10.0797,       10.0638,        6.0171
     118.0,       10.0802,       10.0546,        6.0116
     119.0,       10.0802,       10.0588,        6.0141
     120.0,        0.0000,       10.0588,        6.0141
     121.0,        0.0000,        2.8760,        1.7195
     122.0,        0.0000,        0.7136,        0.4267
     123.0,        0.0000,        0.1850,        0.1106
     124.0,        0.0000,        0.0561,        0.0336
     125.0,        0.0000,        0.0205,        0.0122
     126.0,        0.0000,        0.0089,        0.0053
     127.0,        0.0000,        0.0045,        0.0027
     128.0,        0.0000,        0.0026,        0.0016
     129.0,        0.0000,        0.0017,        0.0010
     130.0,        0.0000,        0.0013,        0.0008
     131.0,        0.0000,        0.0010,        0.0006
     132.0,        0.0000,        0.0008,        0.0005
     133.0,        0.0000,        0.0007,        0.0004
     134.0,        0.0000,        0.0006,        0.0003
     135.0,        0.0000,        0.0005,        0.0003
     136.0,        0.0000,        0.0004,        0.0002
     137.0,        0.0000,        0.0003,        0.0002
     138.0,        0.0000,        0.0003,        0.0002
     139.0,        0.0000,        0.0002,        0.0001
     140.0,        0.0000,        0.0002,        0.0001
     141.0,        0.0000,        0.0002,        0.0001
     142.0,        0.0000,        0.0002,        0.0001
     143.0,        0.0000,        0.0001,        0.0001
     144.0,        0.0000,        0.0001,        0.0001
     145.0,        0.0000,        0.0001,        0.0001
     146.0,        0.0000,        0.0001,        0.0001
     147.0,        0.0000,        0.0001,        0.0001
     148.0,        0.0000,        0.0001,        0.0001
     149.0,        0.0000,        0.0001,        0.0000
     150.0,        0.0000,        0.0001,        0.0000
     151.0,        0.0000,        0.0001,        0.0000
     152.0,        0.0000,        0.0001,        0.0000
     153.0,        0.0000,        0.0001,        0.0000
     154.0,        0.0000,        0.0000,        0.0000
     155.0,        0.0000,        0.0000,        0.0000
     156.0,        0.0000,        0.0000,        0.0000
     157.0,        0.0000,        0.0000,        0.0000
     158.0,        0.0000,        0.0000,        0.0000
     159.0,        0.0000,        0.0000,        0.0000
     160.0,        0.0000,        0.0000,        0.0000
     161.0,        0.0000,        0.0000,        0.0000
     162.0,        0.0000,        0.0000,        0.0000
     163.0,        0.0000,        0.0000,        0.0000
     164.0,        0.0000,        0.0000,        0.0000
     165.0,        0.0000,        0.0000,        0.0000
     166.0,        0.0000,        0.0000,        0.0000
     167.0,        0.0000,        0.0000,        0.0000
     168.0,        0.0000,        0.0000,        0.0000
     169.0,        0.0000,        0.0000,        0.0000
     170.0,        0.0000,        0.0000,        0.0000
     171.0,        0.0000,        0.0000,        0.0000
     172.0,        0.0000,        0.0000,        0.0000
     173.0,        0.0000,        0.0000,        0.0000
     174.0,        0.0000,        0.0000,        0.0000
     175.0,        0.0000,        0.0000,        0.0000
     176.0,        0.0000,        0.0000,        0.0000
     177.0,        0.0000,        0.0000,        0.0000
     178.0,        0.0000,        0.0000,        0.0000
     179.0,        0.0000,        0.0000,        0.0000
     180.0,        0.0000,        0.0000,        0.0000
     181.0,        0.0000,        0.0000,        0.0000
     182.0,        0.0000,        0.0000,        0.0000
     183.0,        0.0000,        0.0000,        0.0000
     184.0,        0.0000,        0.0000,        0.0000
     185.0,        0.0000,        0.0000,        0.0000
     186.0,        0.0000,        0.0000,        0.0000
     187.0,        0.0000,        0.0000,        0.0000
     188.0,        0.0000,        0.0000,        0.0000
     189.0,        0.0000,        0.0000,        0.0000
