Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,         0.000
       1.0,       10.0800,        1.6489,         9.495
       2.0,       10.0800,        4.9772,        28.662
       3.0,       10.0800,        8.0586,        46.406
       4.0,       10.0800,        9.6011,        55.289
       5.0,       10.8000,       10.0214,        57.709
       6.0,       10.8000,       10.3029,        59.330
       7.0,       10.8000,       10.5382,        60.685
       8.0,       10.8000,       10.6932,        61.577
       9.0,       10.8000,       10.7580,        61.950
      10.0,       11.6400,       10.7730,        62.037
      11.0,       11.6400,       11.0577,        63.677
      12.0,       11.6400,       11.3426,        65.317
      13.0,       11.6400,       11.5251,        66.368
      14.0,       11.6400,       11.5953,        66.772
      15.0,       12.8400,       11.6114,        66.865
      16.0,       12.8400,       12.0259,        69.252
      17.0,       12.8400,       12.4376,        71.623
      18.0,       12.8400,       12.6929,        73.093
      19.0,       12.8400,       12.7908,        73.657
      20.0,       14.1600,       12.8107,        73.771
      21.0,       14.1600,       13.2777,        76.461
      22.0,       14.1600,       13.7352,        79.095
      23.0,       14.1600,       14.0108,        80.682
      24.0,       14.1600,       14.1122,        81.266
      25.0,       15.9600,       14.1314,        81.376
      26.0,       15.9600,       14.7838,        85.134
      27.0,       15.9600,       15.4137,        88.761
      28.0,       15.9600,       15.7818,        90.880
      29.0,       15.9600,       15.9097,        91.617
      30.0,       18.2400,       15.9308,        91.738
      31.0,       18.2400,       16.7812,        96.635
      32.0,       18.2400,       17.5873,       101.278
      33.0,       18.2400,       18.0408,       103.889
      34.0,       18.2400,       18.1881,       104.737
      35.0,       21.6000,       18.2086,       104.855
      36.0,       21.6000,       19.5049,       112.320
      37.0,       21.6000,       20.7080,       119.248
      38.0,       21.6000,       21.3529,       122.962
      39.0,       21.6000,       21.5448,       124.067
      40.0,       26.7600,       21.5656,       124.187
      41.0,       26.7600,       23.6428,       136.149
      42.0,       26.7600,       25.5159,       146.935
      43.0,       26.7600,       26.4579,       152.359
      44.0,       26.7600,       26.7063,       153.790
      45.0,       36.0000,       26.7241,       153.893
      46.0,       36.0001,       30.6557,       176.533
      47.0,       36.0000,       34.0613,       196.144
      48.0,       36.0000,       35.6209,       205.125
      49.0,       36.0000,       35.9603,       207.079
      50.0,       57.9600,       35.9648,       207.105
      51.0,       57.9600,       46.0856,       265.387
      52.0,       57.9600,       54.3101,       312.748
      53.0,       57.9601,       57.5038,       331.139
      54.0,       57.9600,       57.9691,       333.819
      55.0,      204.3600,       57.9225,       333.550
      56.0,      204.3600,      138.2565,       796.159
      57.0,      204.3601,      193.0690,      1111.800
      58.0,      204.3600,      205.0532,      1180.812
      59.0,      204.3600,      204.5406,      1177.860
      60.0,      204.4800,      204.2536,      1176.207
      61.0,      204.4800,      204.3936,      1177.014
      62.0,      204.4802,      204.4345,      1177.249
      63.0,      204.4800,      204.4436,      1177.302
      64.0,      204.4800,      204.4463,      1177.317
      65.0,       57.9601,      204.4466,      1177.318
      66.0,       57.9599,      119.4802,       688.034
      67.0,       57.9601,       72.3577,       416.677
      68.0,       57.9599,       58.8205,       338.722
      69.0,       57.9601,       57.5354,       331.321
      70.0,       35.9999,       57.9186,       333.528
      71.0,       35.9999,       47.4795,       273.414
      72.0,       36.0002,       39.7250,       228.759
      73.0,       35.9999,       36.5788,       210.641
      74.0,       35.9999,       35.9543,       207.045
      75.0,       26.7600,       35.9625,       207.092
      76.0,       26.7600,       31.9431,       183.946
      77.0,       26.7602,       28.6610,       165.046
      78.0,       26.7600,       27.1346,       156.256
      79.0,       26.7600,       26.7517,       154.051
      80.0,       21.5998,       26.7290,       153.921
      81.0,       21.6003,       24.6145,       141.744
      82.0,       21.5998,       22.7895,       131.235
      83.0,       21.6003,       21.8663,       125.919
      84.0,       21.5998,       21.6007,       124.389
      85.0,       18.2399,       21.5731,       124.230
      86.0,       18.2399,       20.2569,       116.650
      87.0,       18.2404,       19.0774,       109.858
      88.0,       18.2399,       18.4442,       106.212
      89.0,       18.2399,       18.2435,       105.056
      90.0,       15.9600,       18.2161,       104.898
      91.0,       15.9600,       17.3548,        99.939
      92.0,       15.9596,       16.5609,        95.367
      93.0,       15.9600,       16.1146,        92.797
      94.0,       15.9600,       15.9627,        91.922
      95.0,       14.1598,       15.9382,        91.781
      96.0,       14.1603,       15.2779,        87.979
      97.0,       14.1598,       14.6568,        84.402
      98.0,       14.1603,       14.2947,        82.317
      99.0,       14.1598,       14.1640,        81.564
     100.0,       12.7199,       14.1398,        81.425
     101.0,       12.7204,       13.6256,        78.464
     102.0,       12.7199,       13.1333,        75.629
     103.0,       12.7204,       12.8369,        73.922
