Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,        0.0000
       1.0,       10.0800,        2.4116,        5.8696
       2.0,       10.0800,        5.6284,       13.6989
       3.0,       10.0800,        8.1988,       19.9548
       4.0,       10.0800,        9.5432,       23.2270
       5.0,       10.8000,        9.9845,       24.3012
       6.0,       10.8000,       10.3507,       25.1924
       7.0,       10.8000,       10.5673,       25.7196
       8.0,       10.8000,       10.6960,       26.0327
       9.0,       10.8000,       10.7542,       26.1745
      10.0,       11.6400,       10.7713,       26.2160
      11.0,       11.6400,       11.1184,       27.0608
      12.0,       11.6400,       11.3741,       27.6833
      13.0,       11.6400,       11.5257,       28.0523
      14.0,       11.6400,       11.5914,       28.2121
      15.0,       12.8400,       11.6098,       28.2569
      16.0,       12.8400,       12.1122,       29.4797
      17.0,       12.8400,       12.4814,       30.3781
      18.0,       12.8400,       12.6969,       30.9026
      19.0,       12.8400,       12.7855,       31.1184
      20.0,       14.1600,       12.8088,       31.1750
      21.0,       14.1600,       13.3724,       32.5468
      22.0,       14.1600,       13.7812,       33.5417
      23.0,       14.1600,       14.0132,       34.1064
      24.0,       14.1600,       14.1070,       34.3347
      25.0,       15.9600,       14.1303,       34.3914
      26.0,       15.9600,       14.9127,       36.2957
      27.0,       15.9600,       15.4740,       37.6618
      28.0,       15.9600,       15.7834,       38.4148
      29.0,       15.9600,       15.9022,       38.7041
      30.0,       18.2400,       15.9290,       38.7693
      31.0,       18.2400,       16.9427,       41.2366
      32.0,       18.2400,       17.6574,       42.9761
      33.0,       18.2400,       18.0402,       43.9076
      34.0,       18.2400,       18.1791,       44.2457
      35.0,       21.6000,       18.2071,       44.3138
      36.0,       21.6000,       19.7409,       48.0468
      37.0,       21.6000,       20.8029,       50.6316
      38.0,       21.6000,       21.3486,       51.9598
      39.0,       21.6000,       21.5324,       52.4073
      40.0,       26.7600,       21.5642,       52.4846
      41.0,       26.7600,       24.0001,       58.4134
      42.0,       26.7600,       25.6452,       62.4173
      43.0,       26.7600,       26.4451,       64.3643
      44.0,       26.7600,       26.6889,       64.9576
      45.0,       36.0000,       26.7225,       65.0394
      46.0,       36.0000,       31.2815,       76.1354
      47.0,       36.0000,       34.2548,       83.3720
      48.0,       36.0000,       35.5874,       86.6155
      49.0,       36.0000,       35.9343,       87.4597
      50.0,       57.9600,       35.9638,       87.5316
      51.0,       57.9600,       47.5194,      115.6565
      52.0,       57.9600,       54.6429,      132.9942
      53.0,       57.9601,       57.4002,      139.7050
      54.0,       57.9600,       57.9293,      140.9930
      55.0,      204.3600,       57.9259,      140.9846
      56.0,      204.3600,      146.8682,      357.4594
      57.0,      204.3601,      193.6086,      471.2198
      58.0,      204.3600,      204.4366,      497.5739
      59.0,      204.3600,      204.5622,      497.8796
      60.0,      204.4800,      204.2853,      497.2055
      61.0,      204.4800,      204.3924,      497.4662
      62.0,      204.4802,      204.4283,      497.5536
      63.0,      204.4800,      204.4389,      497.5795
      64.0,      204.4800,      204.4411,      497.5847
      65.0,       57.9601,      204.4418,      497.5865
      66.0,       57.9599,      111.0968,      270.3961
