Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,       0.00000
       1.0,       10.0800,        9.9595,       1.44566
       2.0,       10.0800,       10.1912,       1.47928
       3.0,       10.0800,       10.0142,       1.45360
       4.0,       10.0800,       10.0551,       1.45954
       5.0,       10.8000,       10.0490,       1.45864
       6.0,       10.8000,       10.8012,       1.56783
       7.0,       10.8000,       10.7733,       1.56378
       8.0,       10.8000,       10.7650,       1.56257
       9.0,       10.8000,       10.7677,       1.56297
      10.0,       11.6400,       10.7672,       1.56290
      11.0,       11.6400,       11.6470,       1.69061
      12.0,       11.6400,       11.6112,       1.68541
      13.0,       11.6400,       11.6022,       1.68410
      14.0,       11.6400,       11.6054,       1.68457
      15.0,       12.8400,       11.6050,       1.68451
      16.0,       12.8400,       12.8667,       1.86764
      17.0,       12.8400,       12.8104,       1.85947
      18.0,       12.8400,       12.7995,       1.85789
      19.0,       12.8400,       12.8057,       1.85880
      20.0,       14.1600,       12.8069,       1.85897
      21.0,       14.1600,       14.2020,       2.06147
      22.0,       14.1600,       14.1340,       2.05160
      23.0,       14.1600,       14.1229,       2.04999
      24.0,       14.1600,       14.1283,       2.05078
      25.0,       15.9600,       14.1278,       2.05070
      26.0,       15.9600,       16.0365,       2.32776
      27.0,       15.9600,       15.9327,       2.31269
      28.0,       15.9600,       15.9192,       2.31073
      29.0,       15.9600,       15.9260,       2.31172
      30.0,       18.2400,       15.9251,       2.31158
      31.0,       18.2400,       18.3546,       2.66424
      32.0,       18.2400,       18.2084,       2.64301
      33.0,       18.2400,       18.1941,       2.64094
      34.0,       18.2400,       18.2025,       2.64216
      35.0,       21.6000,       18.2011,       2.64196
      36.0,       21.6000,       21.8021,       3.16466
      37.0,       21.6000,       21.5609,       3.12964
      38.0,       21.6000,       21.5457,       3.12744
      39.0,       21.6000,       21.5577,       3.12918
      40.0,       26.7600,       21.5560,       3.12893
      41.0,       26.7600,       27.1261,       3.93745
      42.0,       26.7600,       26.7082,       3.87679
      43.0,       26.7600,       26.6982,       3.87534
      44.0,       26.7600,       26.7172,       3.87810
      45.0,       36.0000,       26.7163,       3.87796
      46.0,       36.0001,       36.7822,       5.33908
      47.0,       36.0000,       35.9218,       5.21419
      48.0,       36.0000,       35.9334,       5.21586
      49.0,       36.0000,       35.9620,       5.22001
      50.0,       57.9600,       35.9587,       5.21953
      51.0,       57.9600,       60.1883,       8.73655
      52.0,       57.9600,       57.7442,       8.38178
      53.0,       57.9601,       57.8811,       8.40165
      54.0,       57.9600,       57.9286,       8.40855
      55.0,      204.3600,       57.9196,       8.40724
      56.0,      204.3600,      223.8517,      32.49290
      57.0,      204.3601,      201.7050,      29.27822
      58.0,      204.3600,      204.4810,      29.68116
      59.0,      204.3600,      204.3481,      29.66187
      60.0,      204.4800,      204.3148,      29.65704
      61.0,      204.4800,      204.4692,      29.67945
      62.0,      204.4802,      204.4447,      29.67589
      63.0,      204.4800,      204.4487,      29.67648
      64.0,      204.4800,      204.4485,      29.67644
      65.0,       57.9601,      204.4487,      29.67648
      66.0,       57.9599,       39.2786,       5.70143
      67.0,       57.9601,       59.3735,       8.61828
      68.0,       57.9599,       58.0877,       8.43164
      69.0,       57.9601,       57.8723,       8.40038
      70.0,       35.9999,       57.9551,       8.41240
      71.0,       35.9999,       33.7476,       4.89859
      72.0,       36.0002,       36.0859,       5.23800
      73.0,       35.9999,       36.0274,       5.22950
      74.0,       35.9999,       35.9674,       5.22080
      75.0,       26.7600,       35.9793,       5.22252
      76.0,       26.7600,       25.9224,       3.76273
