Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,       0.00000
       1.0,       10.0800,        8.2778,       2.66854
       2.0,       10.0800,       10.2392,       3.30085
       3.0,       10.0800,       10.0755,       3.24807
       4.0,       10.0800,       10.0586,       3.24264
       5.0,       10.8000,       10.0673,       3.24544
       6.0,       10.8000,       10.7231,       3.45683
       7.0,       10.8000,       10.7984,       3.48110
       8.0,       10.8000,       10.7846,       3.47665
       9.0,       10.8000,       10.7844,       3.47661
      10.0,       11.6400,       10.7850,       3.47678
      11.0,       11.6400,       11.5557,       3.72526
      12.0,       11.6400,       11.6396,       3.75230
      13.0,       11.6400,       11.6232,       3.74701
      14.0,       11.6400,       11.6235,       3.74709
      15.0,       12.8400,       11.6242,       3.74733
      16.0,       12.8400,       12.7324,       4.10460
      17.0,       12.8400,       12.8459,       4.14118
      18.0,       12.8400,       12.8223,       4.13356
      19.0,       12.8400,       12.8232,       4.13387
      20.0,       14.1600,       12.8243,       4.13421
      21.0,       14.1600,       14.0519,       4.52994
      22.0,       14.1600,       14.1686,       4.56756
      23.0,       14.1600,       14.1421,       4.55902
      24.0,       14.1600,       14.1434,       4.55945
      25.0,       15.9600,       14.1443,       4.55973
      26.0,       15.9600,       15.8305,       5.10332
      27.0,       15.9600,       15.9767,       5.15047
      28.0,       15.9600,       15.9398,       5.13856
      29.0,       15.9600,       15.9421,       5.13929
      30.0,       18.2400,       15.9430,       5.13961
      31.0,       18.2400,       18.0970,       5.83397
      32.0,       18.2400,       18.2638,       5.88776
      33.0,       18.2400,       18.2165,       5.87250
      34.0,       18.2400,       18.2202,       5.87371
      35.0,       21.6000,       18.2212,       5.87402
      36.0,       21.6000,       21.4269,       6.90746
      37.0,       21.6000,       21.6405,       6.97631
      38.0,       21.6000,       21.5706,       6.95379
      39.0,       21.6000,       21.5779,       6.95613
      40.0,       26.7600,       21.5793,       6.95657
      41.0,       26.7600,       26.5628,       8.56314
      42.0,       26.7600,       26.8292,       8.64902
      43.0,       26.7600,       26.7242,       8.61516
      44.0,       26.7600,       26.7389,       8.61989
      45.0,       36.0000,       26.7408,       8.62050
      46.0,       36.0000,       35.8039,      11.54221
      47.0,       36.0000,       36.1322,      11.64804
      48.0,       36.0000,       35.9508,      11.58957
      49.0,       36.0000,       35.9814,      11.59942
      50.0,       57.9600,       35.9820,      11.59963
      51.0,       57.9600,       58.0037,      18.69883
      52.0,       57.9600,       58.2483,      18.77767
      53.0,       57.9601,       57.8648,      18.65405
      54.0,       57.9600,       57.9496,      18.68138
      55.0,      204.3600,       57.9431,      18.67931
      56.0,      204.3600,      211.7946,      68.27687
      57.0,      204.3601,      205.1031,      66.11970
      58.0,      204.3600,      203.9133,      65.73614
      59.0,      204.3600,      204.4468,      65.90814
      60.0,      204.4800,      204.3268,      65.86945
      61.0,      204.4800,      204.4739,      65.91688
      62.0,      204.4802,      204.4652,      65.91407
      63.0,      204.4800,      204.4639,      65.91364
      64.0,      204.4800,      204.4646,      65.91387
      65.0,       57.9601,      204.4646,      65.91387
      66.0,       57.9599,       51.3741,      16.56162
      67.0,       57.9601,       56.2121,      18.12127
      68.0,       57.9599,       58.4305,      18.83642
      69.0,       57.9601,       57.8840,      18.66023
      70.0,       35.9999,       57.9456,      18.68009
      71.0,       35.9999,       35.9616,      11.59304
      72.0,       36.0002,       35.6443,      11.49076
      73.0,       35.9999,       36.0573,      11.62391
      74.0,       35.9999,       35.9839,      11.60024
      75.0,       26.7600,       35.9854,      11.60071
      76.0,       26.7600,       26.9311,       8.68184
      77.0,       26.7602,       26.5891,       8.57160
      78.0,       26.7600,       26.7742,       8.63128
      79.0,       26.7600,       26.7482,       8.62289
      80.0,       21.5998,       26.7465,       8.62235
      81.0,       21.6003,       21.7659,       7.01672
      82.0,       21.5998,       21.4958,       6.92965
      83.0,       21.6003,       21.6009,       6.96353
      84.0,       21.5998,       21.5894,       6.95984
      85.0,       18.2399,       21.5873,       6.95915
      86.0,       18.2399,       18.3824,       5.92598
      87.0,       18.2404,       18.1668,       5.85647
      88.0,       18.2399,       18.2361,       5.87882
      89.0,       18.2399,       18.2295,       5.87670
      90.0,       15.9600,       18.2279,       5.87618
      91.0,       15.9600,       16.0744,       5.18194
      92.0,       15.9596,       15.9066,       5.12786
      93.0,       15.9600,       15.9527,       5.14271
      94.0,       15.9600,       15.9497,       5.14176
      95.0,       14.1598,       15.9485,       5.14136
      96.0,       14.1603,       14.2622,       4.59776
      97.0,       14.1598,       14.1160,       4.55061
      98.0,       14.1603,       14.1519,       4.56218
      99.0,       14.1598,       14.1503,       4.56167
     100.0,       12.7199,       14.1487,       4.56117
     101.0,       12.7204,       12.8103,       4.12970
     102.0,       12.7199,       12.6832,       4.08872
     103.0,       12.7204,       12.7113,       4.09779
     104.0,       12.7199,       12.7106,       4.09757
     105.0,       11.7597,       12.7093,       4.09712
     106.0,       11.7601,       11.8224,       3.81124
     107.0,       11.7597,       11.7321,       3.78212
     108.0,       11.7601,       11.7504,       3.78802
     109.0,       11.7597,       11.7504,       3.78800
     110.0,       10.7999,       11.7493,       3.78765
     111.0,       10.7999,       10.8679,       3.50353
     112.0,       10.8004,       10.7723,       3.47271
     113.0,       10.7999,       10.7910,       3.47874
     114.0,       10.7999,       10.7905,       3.47857
     115.0,       10.0802,       10.7897,       3.47830
     116.0,       10.0802,       10.1325,       3.26645
     117.0,       10.0797,       10.0573,       3.24219
     118.0,       10.0802,       10.0703,       3.24639
     119.0,       10.0802,       10.0707,       3.24652
     120.0,        0.0000,       10.0701,       3.24634
     121.0,        0.0000,        1.5856,       0.51116
     122.0,        0.0000,        0.1935,       0.06237
     123.0,        0.0000,        0.0275,       0.00885
     124.0,        0.0000,        0.0057,       0.00183
     125.0,        0.0000,        0.0017,       0.00055
     126.0,        0.0000,        0.0007,       0.00024
     127.0,        0.0000,        0.0005,       0.00015
     128.0,        0.0000,        0.0004,       0.00013
