Time,Rain(mm),Out(mm),Out(cms)
       0.0,       10.0800,        0.0000,       0.00000
       1.0,       10.0800,        7.2465,       3.40934
       2.0,       10.0800,       10.0319,       4.71987
       3.0,       10.0800,       10.1131,       4.75807
       4.0,       10.0800,       10.0527,       4.72965
       5.0,       10.8000,       10.0597,       4.73295
       6.0,       10.8000,       10.6586,       5.01471
       7.0,       10.8000,       10.7851,       5.07424
       8.0,       10.8000,       10.7811,       5.07235
       9.0,       10.8000,       10.7782,       5.07096
      10.0,       11.6400,       10.7786,       5.07117
      11.0,       11.6400,       11.4812,       5.40172
      12.0,       11.6400,       11.6256,       5.46965
      13.0,       11.6400,       11.6197,       5.46689
      14.0,       11.6400,       11.6166,       5.46542
      15.0,       12.8400,       11.6173,       5.46577
      16.0,       12.8400,       12.6290,       5.94177
      17.0,       12.8400,       12.8293,       6.03598
      18.0,       12.8400,       12.8192,       6.03126
      19.0,       12.8400,       12.8154,       6.02943
      20.0,       14.1600,       12.8168,       6.03011
      21.0,       14.1600,       13.9401,       6.55860
      22.0,       14.1600,       14.1530,       6.65875
      23.0,       14.1600,       14.1403,       6.65278
      24.0,       14.1600,       14.1365,       6.65101
      25.0,       15.9600,       14.1378,       6.65163
      26.0,       15.9600,       15.6832,       7.37871
      27.0,       15.9600,       15.9603,       7.50905
      28.0,       15.9600,       15.9392,       7.49916
      29.0,       15.9600,       15.9344,       7.49690
      30.0,       18.2400,       15.9361,       7.49770
      31.0,       18.2400,       17.9146,       8.42854
      32.0,       18.2400,       18.2472,       8.58501
      33.0,       18.2400,       18.2165,       8.57058
      34.0,       18.2400,       18.2115,       8.56821
      35.0,       21.6000,       18.2135,       8.56919
      36.0,       21.6000,       21.1658,       9.95820
      37.0,       21.6000,       21.6236,      10.17359
      38.0,       21.6000,       21.5723,      10.14941
      39.0,       21.6000,       21.5671,      10.14697
      40.0,       26.7600,       21.5704,      10.14853
      41.0,       26.7600,       26.1749,      12.31489
      42.0,       26.7600,       26.8155,      12.61628
      43.0,       26.7600,       26.7277,      12.57498
      44.0,       26.7600,       26.7249,      12.57365
      45.0,       36.0000,       26.7307,      12.57637
      46.0,       36.0000,       35.1402,      16.53294
      47.0,       36.0000,       36.1355,      17.00117
      48.0,       36.0000,       35.9608,      16.91900
      49.0,       36.0000,       35.9647,      16.92084
      50.0,       57.9600,       35.9732,      16.92484
      51.0,       57.9600,       56.5307,      26.59684
      52.0,       57.9600,       58.3338,      27.44516
      53.0,       57.9601,       57.8840,      27.23352
      54.0,       57.9600,       57.9242,      27.25243
      55.0,      204.3600,       57.9363,      27.25814
      56.0,      204.3600,      203.4776,      95.73307
      57.0,      204.3601,      206.4065,      97.11103
      58.0,      204.3600,      203.8233,      95.89569
      59.0,      204.3600,      204.3940,      96.16419
      60.0,      204.4800,      204.3384,      96.13803
      61.0,      204.4800,      204.4576,      96.19412
      62.0,      204.4802,      204.4606,      96.19553
      63.0,      204.4800,      204.4578,      96.19421
